id,name,pollutant,mean,median,stdev,min,max,unit,note
FR02043,Marignane,PM2.5,16.605,11.413,14.464,2.7,51.825,µg-m3,2
FR03006,MARSEILLE RABATAU,NO,19.296,12.713,17.142,4.025,76.55,µg-m3,1
FR03006,MARSEILLE RABATAU,NO2,39.1,37.087,19.129,13.375,88.5,µg-m3,2
FR03006,MARSEILLE RABATAU,NOX as NO2,67.735,56.663,43.841,23.65,204.925,µg-m3,4
FR03006,MARSEILLE RABATAU,PM10,19.29,17.7,5.326,11.45,29.875,µg-m3,1
FR03006,MARSEILLE RABATAU,PM2.5,7.715,7.088,3.362,1.45,14.95,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO,17.927,3.788,30.426,0.775,113.925,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO2,29.776,16.462,24.967,10.45,79.85,µg-m3,2
FR03014,MARSEILLE ST LOUIS,NOX as NO2,57.264,21.275,70.114,13.85,254.55,µg-m3,5
FR03014,MARSEILLE ST LOUIS,PM10,13.701,9.738,9.984,4.275,36.6,µg-m3,1
FR03014,MARSEILLE ST LOUIS,PM2.5,9.536,5.537,8.46,2.525,28.725,µg-m3,1
FR03021,AIX ROY RENE,NO,23.642,16.238,19.485,3.85,80.725,µg-m3,1
FR03021,AIX ROY RENE,NO2,38.03,41.737,18.016,11.525,74.525,µg-m3,2
FR03021,AIX ROY RENE,NOX as NO2,74.293,61.888,45.757,24.825,198.275,µg-m3,4
FR03021,AIX ROY RENE,PM10,16.29,14.262,9.354,4.925,38.35,µg-m3,1
FR03027,PLAN AUPS/STE  BAUME,O3,70.641,70.65,3.396,65.2,77.8,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NO,9.087,2.608,10.479,1.5,34.1,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,NO2,29.791,25.312,18.782,6.025,66.475,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NOX as NO2,43.735,28.7,32.748,8.325,106.275,µg-m3,3
FR03029,AIX CENTRE ECOLE ART,PM10,17.429,13.262,13.766,3.825,55.8,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,PM2.5,11.544,9.613,10.891,0.125,40.575,µg-m3,2
FR03030,GARDANNE,PM10,25.204,23.388,9.837,11.45,43.025,µg-m3,2
FR03030,GARDANNE,PM2.5,10.731,9.425,6.649,2.25,28.15,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NO,2.539,1.613,2.674,0.267,12.4,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NO2,19.683,13.387,17.04,1.733,58.15,µg-m3,2
FR03032,AUBAGNE LES PASSONS,O3,48.508,51.775,19.78,5.575,80.867,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NOX as NO2,23.585,16.125,20.554,2.1,76.8,µg-m3,2
FR03037,VALLEE HUVEAUNE,O3,37.486,40.337,21.62,0.25,69.433,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,SO2,1.022,1.0,0.239,0.625,1.475,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO,5.916,4.812,7.606,0.0,29.35,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO2,31.837,23.0,20.681,6.05,75.95,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,O3,40.087,46.0,18.773,2.4,77.4,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,NOX as NO2,40.524,30.45,30.836,6.0,120.275,µg-m3,4
FR03043,MARSEILLE 5 AVENUES,PM10,8.901,7.675,3.845,5.15,17.45,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,PM2.5,5.725,4.713,3.104,2.35,12.9,µg-m3,1
FR03048,AIX PLATANES,O3,40.19,35.425,17.01,17.625,68.3,µg-m3,2
FR03060,LA SEYNE GENOUD,NO,1.685,1.387,1.377,0.3,5.425,µg-m3,1
FR03060,LA SEYNE GENOUD,NO2,8.557,8.613,3.749,2.875,14.75,µg-m3,1
FR03060,LA SEYNE GENOUD,NOX as NO2,11.156,11.812,4.906,3.425,18.35,µg-m3,1
FR03067,BRIGNOLES,O3,61.03,59.825,5.589,52.7,71.0,µg-m3,2
FR03067,BRIGNOLES,PM10,10.526,10.062,2.449,7.25,18.3,µg-m3,1
FR03068,TOULON FOCH,NO,11.061,10.312,8.721,0.975,37.625,µg-m3,1
FR03068,TOULON FOCH,NO2,23.13,20.688,13.719,3.775,58.4,µg-m3,2
FR03068,TOULON FOCH,NOX as NO2,40.106,38.888,25.934,5.35,116.1,µg-m3,3
FR03068,TOULON FOCH,PM10,11.049,10.65,3.538,5.25,19.125,µg-m3,1
FR03069,HYERES,O3,69.72,70.662,7.863,47.75,83.0,µg-m3,2
FR03069,HYERES,PM10,4.095,3.025,3.29,0.7,12.975,µg-m3,1
FR03070,ESTEREL,NO,0.732,0.75,0.384,0.2,1.55,µg-m3,1
FR03070,ESTEREL,NO2,3.622,3.6,1.623,1.4,6.9,µg-m3,1
FR03070,ESTEREL,O3,67.432,66.025,4.951,59.0,76.15,µg-m3,2
FR03070,ESTEREL,NOX as NO2,4.743,4.812,1.988,1.725,9.25,µg-m3,1
FR03070,ESTEREL,PM10,6.489,6.588,2.592,2.6,11.95,µg-m3,1
FR03070,ESTEREL,PM2.5,5.399,5.4,2.491,0.7,10.2,µg-m3,1
FR03071,TOULON CLARET,NO,0.599,0.512,0.45,0.0,1.4,µg-m3,1
FR03071,TOULON CLARET,NO2,7.452,6.688,4.941,1.3,23.65,µg-m3,1
FR03071,TOULON CLARET,O3,75.969,77.6,9.992,54.4,95.1,µg-m3,2
FR03071,TOULON CLARET,NOX as NO2,8.368,7.6,5.123,1.275,24.85,µg-m3,1
FR03071,TOULON CLARET,PM10,9.056,7.862,4.163,3.125,17.475,µg-m3,1
FR03071,TOULON CLARET,PM2.5,2.674,2.45,1.683,0.325,6.3,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO,10.316,3.438,18.066,1.4,75.25,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO2,25.842,17.8,18.164,7.05,66.6,µg-m3,2
FR03080,AVIGNON   MAIRIE,O3,32.395,32.237,19.347,4.95,63.4,µg-m3,2
FR03080,AVIGNON   MAIRIE,NOX as NO2,41.677,22.137,43.96,10.375,177.8,µg-m3,4
FR03080,AVIGNON   MAIRIE,PM10,16.729,12.2,13.707,4.3,53.975,µg-m3,1
FR03080,AVIGNON   MAIRIE,PM2.5,13.822,10.225,12.099,2.65,48.7,µg-m3,2
FR03084,LE PONTET,NO,13.472,6.05,18.271,2.125,74.0,µg-m3,1
FR03084,LE PONTET,NO2,28.025,22.738,17.283,10.5,65.4,µg-m3,2
FR03084,LE PONTET,NOX as NO2,48.698,29.138,43.191,16.0,172.425,µg-m3,4
FR03086,APT,O3,45.51,44.771,18.278,12.85,71.325,µg-m3,2
FR03087,Avignon Semard,NO,17.995,10.188,17.891,2.267,63.15,µg-m3,1
FR03087,Avignon Semard,NO2,33.726,27.475,16.561,15.975,68.15,µg-m3,2
FR03087,Avignon Semard,NOX as NO2,61.317,45.463,43.065,20.95,158.525,µg-m3,4
FR03087,Avignon Semard,PM10,20.678,14.85,16.696,3.6,56.275,µg-m3,2
FR03088,CARPENTRAS,O3,38.714,37.962,18.493,8.675,67.375,µg-m3,2
FR04002,GENNEVILLIERS,NO,1.779,1.712,0.967,0.45,3.825,µg-m3,1
FR04002,GENNEVILLIERS,NO2,16.119,13.938,8.009,5.3,34.75,µg-m3,1
FR04002,GENNEVILLIERS,NOX as NO2,18.848,16.075,9.005,6.6,38.2,µg-m3,1
FR04002,GENNEVILLIERS,PM10,5.861,5.675,2.356,2.275,10.15,µg-m3,1
FR04002,GENNEVILLIERS,PM2.5,3.967,3.713,1.62,1.275,6.925,µg-m3,1
FR04004,PARIS 18eme,NO,2.288,1.938,0.768,1.525,4.825,µg-m3,1
FR04004,PARIS 18eme,NO2,22.824,21.25,7.248,11.525,39.125,µg-m3,1
FR04004,PARIS 18eme,O3,57.062,58.975,15.443,27.25,79.5,µg-m3,2
FR04004,PARIS 18eme,NOX as NO2,26.36,24.212,8.083,14.225,44.4,µg-m3,2
FR04004,PARIS 18eme,PM10,8.582,9.15,3.47,2.425,14.725,µg-m3,1
FR04004,PARIS 18eme,PM2.5,4.757,4.475,2.28,0.975,8.2,µg-m3,1
FR04012,Place Victor Basch,NO,38.972,38.875,24.355,11.225,85.725,µg-m3,1
FR04012,Place Victor Basch,NO2,35.819,36.838,17.009,10.85,66.3,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,95.566,98.412,53.788,29.375,197.55,µg-m3,4
FR04012,Place Victor Basch,PM10,13.822,13.462,4.849,3.875,21.275,µg-m3,1
FR04014,PARIS 12eme,NO,2.511,1.712,2.103,0.575,8.6,µg-m3,1
FR04014,PARIS 12eme,NO2,25.029,22.212,11.971,9.575,51.625,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,28.926,24.887,14.517,11.525,59.55,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NO,2.858,2.575,1.078,1.525,6.025,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,20.475,19.325,8.199,8.15,38.425,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,O3,53.804,52.7,16.621,26.35,77.7,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,24.874,23.925,9.573,10.85,45.25,µg-m3,2
FR04018,AUBERVILLIERS,NO,2.147,1.688,1.932,0.0,7.2,µg-m3,1
FR04018,AUBERVILLIERS,NO2,26.174,24.812,9.209,8.825,46.4,µg-m3,2
FR04018,AUBERVILLIERS,NOX as NO2,30.467,28.488,11.52,10.425,51.95,µg-m3,2
FR04023,CERGY-PONTOISE,O3,66.8,67.4,12.575,43.65,85.25,µg-m3,2
FR04023,CERGY-PONTOISE,PM10,10.72,10.262,2.981,5.425,15.375,µg-m3,1
FR04024,GONESSE,NO,0.392,0.0,1.032,0.0,3.85,µg-m3,1
FR04024,GONESSE,NO2,17.563,15.925,10.59,4.075,39.325,µg-m3,1
FR04024,GONESSE,NOX as NO2,16.961,14.45,12.47,2.025,45.35,µg-m3,2
FR04024,GONESSE,PM2.5,6.634,6.263,2.24,2.95,13.175,µg-m3,1
FR04029,VERSAILLES,NO,0.328,0.263,0.248,0.075,1.125,µg-m3,1
FR04029,VERSAILLES,NO2,7.346,6.162,3.338,3.25,14.975,µg-m3,1
FR04029,VERSAILLES,O3,64.877,64.2,13.294,41.9,87.2,µg-m3,2
FR04029,VERSAILLES,NOX as NO2,7.873,6.688,3.489,3.65,15.375,µg-m3,1
FR04031,Av Champs Elysees,NO,11.377,10.125,4.202,6.6,25.725,µg-m3,1
FR04031,Av Champs Elysees,NO2,25.469,25.65,5.283,16.625,38.75,µg-m3,1
FR04031,Av Champs Elysees,NOX as NO2,42.877,41.537,10.338,28.4,78.25,µg-m3,2
FR04031,Av Champs Elysees,PM10,12.246,12.062,3.776,7.025,20.975,µg-m3,1
FR04034,VITRY-SUR-SEINE,SO2,0.564,0.4,0.4,0.125,1.325,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,0.798,0.2,1.236,0.0,4.85,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,19.119,11.9,15.86,3.3,56.825,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,55.752,63.083,23.784,12.75,85.4,µg-m3,2
FR04034,VITRY-SUR-SEINE,NOX as NO2,20.117,11.825,17.618,2.55,64.275,µg-m3,2
FR04034,VITRY-SUR-SEINE,PM10,6.62,5.762,3.619,1.425,12.875,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM2.5,4.68,3.7,2.774,0.975,9.775,µg-m3,1
FR04037,PARIS 13eme,NO,1.091,0.55,1.543,0.0,6.275,µg-m3,1
FR04037,PARIS 13eme,NO2,20.376,18.438,10.264,7.05,41.725,µg-m3,2
FR04037,PARIS 13eme,O3,51.231,53.9,18.078,21.65,76.3,µg-m3,2
FR04037,PARIS 13eme,NOX as NO2,22.871,20.188,12.265,7.625,47.95,µg-m3,2
FR04038,Zone Rurale SO,NO,0.134,0.054,0.308,0.0,1.525,µg-m3,1
FR04038,Zone Rurale SO,NO2,2.534,2.65,1.004,1.025,4.425,µg-m3,1
FR04038,Zone Rurale SO,O3,63.394,63.925,12.397,48.15,84.2,µg-m3,2
FR04038,Zone Rurale SO,NOX as NO2,2.708,2.7,1.215,1.075,5.825,µg-m3,1
FR04048,Zone Rurale Nord,O3,64.967,67.15,15.858,34.75,87.45,µg-m3,2
FR04048,Zone Rurale Nord,PM2.5,3.844,3.65,1.861,0.0,6.75,µg-m3,1
FR04049,LES ULIS,O3,71.125,72.3,13.242,51.65,91.95,µg-m3,2
FR04051,ARGENTEUIL,NO,3.271,2.987,3.105,0.0,12.45,µg-m3,1
FR04051,ARGENTEUIL,NO2,19.04,16.15,10.926,2.925,48.1,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,23.974,22.188,14.873,2.35,67.1,µg-m3,2
FR04055,PARIS 1er Les Halles,NO,2.076,1.438,1.578,0.75,6.675,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,22.085,20.35,8.228,10.325,37.85,µg-m3,1
FR04055,PARIS 1er Les Halles,O3,53.671,56.95,17.243,23.15,77.35,µg-m3,2
FR04055,PARIS 1er Les Halles,NOX as NO2,25.261,22.487,10.267,11.65,46.6,µg-m3,2
FR04055,PARIS 1er Les Halles,PM10,8.395,7.625,4.0,1.65,15.775,µg-m3,1
FR04055,PARIS 1er Les Halles,PM2.5,5.573,5.1,3.01,1.05,12.375,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO,85.479,79.85,34.532,42.225,181.875,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO2,53.593,52.812,14.369,32.025,82.7,µg-m3,2
FR04058,Auto A1 -Saint-Denis,CO,0.379,0.366,0.069,0.244,0.515,mg-m3,0
FR04058,Auto A1 -Saint-Denis,NOX as NO2,184.892,179.775,66.473,102.675,361.825,µg-m3,6
FR04058,Auto A1 -Saint-Denis,PM10,21.515,23.7,6.528,10.075,31.65,µg-m3,2
FR04058,Auto A1 -Saint-Denis,PM2.5,10.212,9.2,3.16,5.3,15.975,µg-m3,2
FR04059,SAINT-DENIS,NO,1.629,0.838,1.562,0.3,5.2,µg-m3,1
FR04059,SAINT-DENIS,NO2,22.535,20.45,11.17,6.25,45.45,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,25.031,21.95,13.242,6.7,53.325,µg-m3,2
FR04060,PARIS 7eme,NO,0.636,0.512,0.519,0.1,1.925,µg-m3,1
FR04060,PARIS 7eme,NO2,14.959,15.488,4.325,8.85,25.3,µg-m3,1
FR04060,PARIS 7eme,NOX as NO2,16.0,16.062,4.589,9.675,27.325,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO,2.375,1.938,2.586,0.0,10.15,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,15.053,13.438,7.367,4.2,30.725,µg-m3,1
FR04063,MANTES-LA-JOLIE,O3,51.737,54.75,16.183,23.95,73.5,µg-m3,2
FR04063,MANTES-LA-JOLIE,NOX as NO2,18.62,17.238,10.606,3.775,42.225,µg-m3,2
FR04066,Zone rurale Sud,O3,69.46,69.675,11.811,50.95,86.0,µg-m3,2
FR04066,Zone rurale Sud,PM10,6.924,5.088,4.194,2.425,15.075,µg-m3,1
FR04066,Zone rurale Sud,PM2.5,4.395,2.862,3.012,1.225,10.0,µg-m3,1
FR04069,MELUN,NO,1.785,1.575,0.87,0.825,3.9,µg-m3,1
FR04069,MELUN,NO2,12.35,11.0,6.006,4.35,24.3,µg-m3,1
FR04069,MELUN,O3,56.392,56.225,16.056,32.35,82.45,µg-m3,2
FR04069,MELUN,NOX as NO2,15.114,13.6,6.98,5.725,27.725,µg-m3,1
FR04071,Rue Bonaparte,NO,16.504,16.375,11.689,2.05,39.775,µg-m3,1
FR04071,Rue Bonaparte,NO2,30.774,33.862,11.81,9.875,48.325,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,56.024,57.688,28.903,13.075,106.9,µg-m3,3
FR04098,LOGNES,NO,0.525,0.15,0.699,0.0,2.275,µg-m3,1
FR04098,LOGNES,NO2,15.493,12.05,8.831,6.525,36.275,µg-m3,1
FR04098,LOGNES,O3,57.871,61.775,18.869,23.95,83.6,µg-m3,2
FR04098,LOGNES,NOX as NO2,16.286,12.2,9.542,6.425,38.275,µg-m3,1
FR04098,LOGNES,PM10,7.091,6.125,3.872,1.225,15.6,µg-m3,1
FR04099,NOGENT-SUR-MARNE,PM10,12.991,11.962,4.43,6.725,21.225,µg-m3,1
FR04100,VILLEMOMBLE,NO,1.775,0.988,1.414,0.425,4.525,µg-m3,1
FR04100,VILLEMOMBLE,NO2,22.296,20.663,10.551,7.425,46.5,µg-m3,2
FR04100,VILLEMOMBLE,O3,49.154,52.125,19.196,14.85,76.7,µg-m3,2
FR04100,VILLEMOMBLE,NOX as NO2,25.006,22.7,12.174,8.25,52.0,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NO,2.469,2.1,1.705,0.35,5.65,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,21.405,16.575,10.779,7.375,43.05,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,O3,51.425,56.025,19.545,20.2,77.5,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,25.211,20.05,13.0,7.875,51.8,µg-m3,2
FR04118,Place de l'Opéra,NO,20.736,24.325,9.796,6.975,35.0,µg-m3,1
FR04118,Place de l'Opéra,NO2,34.12,34.625,8.829,17.2,48.775,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,65.898,71.075,22.823,28.925,94.75,µg-m3,3
FR04118,Place de l'Opéra,PM10,10.469,11.25,4.05,2.425,20.15,µg-m3,1
FR04122,RN6-MELUN,NO,30.391,26.775,21.704,3.675,89.65,µg-m3,1
FR04122,RN6-MELUN,NO2,24.669,27.163,12.718,4.15,50.3,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,71.335,67.238,45.527,9.825,187.8,µg-m3,4
FR04122,RN6-MELUN,PM10,10.712,7.975,6.093,2.825,23.875,µg-m3,1
FR04122,RN6-MELUN,PM2.5,4.664,4.7,2.901,0.25,12.15,µg-m3,1
FR04123,RN2-PANTIN,NO,22.82,16.738,19.631,2.575,57.525,µg-m3,1
FR04123,RN2-PANTIN,NO2,46.352,47.15,17.817,16.35,74.55,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,81.353,73.75,47.185,21.5,162.65,µg-m3,4
FR04123,RN2-PANTIN,PM10,13.673,12.438,5.245,5.0,22.325,µg-m3,1
FR04131,Boulevard Haussmann,NO,16.301,12.875,11.787,2.95,52.35,µg-m3,1
FR04131,Boulevard Haussmann,NO2,30.677,28.225,9.052,17.975,57.05,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,55.679,47.188,26.329,26.325,137.275,µg-m3,4
FR04131,Boulevard Haussmann,PM10,10.736,10.45,3.307,5.7,16.675,µg-m3,1
FR04131,Boulevard Haussmann,PM2.5,5.278,5.25,2.369,1.4,11.4,µg-m3,1
FR04135,Boulevard Soult,NO,5.715,5.613,4.016,1.275,17.375,µg-m3,1
FR04135,Boulevard Soult,NO2,30.704,28.913,12.785,11.0,52.0,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,39.462,38.375,17.298,13.75,68.95,µg-m3,2
FR04141,Quai des Celestins,NO,7.974,7.838,1.877,5.125,11.625,µg-m3,1
FR04141,Quai des Celestins,NO2,22.447,22.013,6.161,14.575,35.6,µg-m3,1
FR04141,Quai des Celestins,NOX as NO2,34.699,34.413,7.937,22.55,49.875,µg-m3,2
FR04142,Zone Rurale Nord-Est,O3,60.402,65.05,15.56,37.4,81.95,µg-m3,2
FR04149,MONTGERON,NO,2.1,1.825,1.019,0.975,4.675,µg-m3,1
FR04149,MONTGERON,NO2,11.305,9.663,4.81,4.05,19.125,µg-m3,1
FR04149,MONTGERON,O3,60.969,63.15,15.564,40.45,84.25,µg-m3,2
FR04149,MONTGERON,NOX as NO2,14.55,13.45,5.807,5.575,23.15,µg-m3,1
FR04156,BOBIGNY,NO,1.053,0.425,1.326,0.025,4.775,µg-m3,1
FR04156,BOBIGNY,NO2,22.515,22.462,11.644,6.05,49.2,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,24.161,23.55,13.014,6.35,52.675,µg-m3,2
FR04156,BOBIGNY,PM10,9.017,8.8,3.179,4.3,16.6,µg-m3,1
FR04156,BOBIGNY,PM2.5,5.515,5.612,2.383,1.3,9.65,µg-m3,1
FR04158,Zone Rurale NO,O3,66.329,67.7,12.549,45.5,84.75,µg-m3,2
FR04158,Zone Rurale NO,PM10,7.29,7.15,2.836,3.225,16.3,µg-m3,1
FR04173,RD934 Coulommiers,PM10,7.697,7.088,3.482,2.125,14.4,µg-m3,1
