id,name,pollutant,mean,median,stdev,min,max,unit,note
FR01011,Metz-Centre,NO,100.554,86.425,55.113,22.175,209.4,µg-m3,3
FR01011,Metz-Centre,NO2,41.558,40.375,12.398,22.7,71.675,µg-m3,2
FR01011,Metz-Centre,O3,1.948,1.137,1.816,0.0,5.15,µg-m3,1
FR01011,Metz-Centre,NOX as NO2,195.643,163.75,93.162,66.6,392.625,µg-m3,6
FR01011,Metz-Centre,PM2.5,31.858,29.425,5.549,26.425,44.0,µg-m3,4
FR01012,Metz-Borny,NO,125.372,84.775,103.987,6.375,316.375,µg-m3,3
FR01012,Metz-Borny,NO2,44.629,41.037,17.198,21.275,74.25,µg-m3,2
FR01012,Metz-Borny,NOX as NO2,236.83,177.1,174.696,40.125,557.225,µg-m3,6
FR01012,Metz-Borny,PM10,32.45,29.225,11.052,19.0,51.95,µg-m3,2
FR01014,Pont-à-Mousson,PM10,40.894,42.15,13.158,22.5,64.2,µg-m3,3
FR01015,Blénod-lès-PAM,PM10,34.689,37.65,10.664,15.0,50.4,µg-m3,2
FR01016,Atton,NO,56.025,47.638,31.745,12.825,127.45,µg-m3,1
FR01016,Atton,NO2,32.749,31.25,9.56,19.025,54.6,µg-m3,2
FR01016,Atton,NOX as NO2,118.668,107.512,53.906,44.325,229.175,µg-m3,4
FR01018,Scy-Chazelles,NO,58.9,71.45,27.017,18.7,101.35,µg-m3,1
FR01018,Scy-Chazelles,NO2,29.344,27.962,9.961,16.8,49.925,µg-m3,2
FR01018,Scy-Chazelles,O3,4.318,2.812,3.078,2.125,11.75,µg-m3,1
FR01018,Scy-Chazelles,NOX as NO2,119.667,132.2,44.546,47.4,181.3,µg-m3,4
FR01019,Thionville-Piscine,NO,57.883,46.612,29.955,4.7,130.675,µg-m3,1
FR01019,Thionville-Piscine,NO2,27.182,24.263,10.919,15.725,48.95,µg-m3,2
FR01019,Thionville-Piscine,NOX as NO2,115.905,93.787,52.815,25.45,244.225,µg-m3,5
FR01019,Thionville-Piscine,PM10,27.257,26.138,8.722,11.825,47.7,µg-m3,2
FR01020,Thionville-Centre,NO,94.03,62.612,74.92,10.325,297.275,µg-m3,3
FR01020,Thionville-Centre,NO2,35.584,29.55,16.484,18.875,75.925,µg-m3,2
FR01020,Thionville-Centre,O3,5.398,2.375,7.082,2.0,31.8,µg-m3,1
FR01020,Thionville-Centre,NOX as NO2,179.718,122.113,128.753,41.55,519.725,µg-m3,6
FR01020,Thionville-Centre,PM10,33.206,26.562,14.779,17.075,64.9,µg-m3,2
FR01020,Thionville-Centre,PM2.5,17.008,14.762,6.52,8.025,31.925,µg-m3,2
FR01021,Thionville-Garche,O3,6.748,2.7,8.96,1.275,34.25,µg-m3,1
FR01059,HAYANGE-MARSPICH,PM10,31.66,30.388,11.308,15.225,51.375,µg-m3,2
FR01064,Metz- Pont Grilles,NO,141.666,142.162,74.338,27.225,300.925,µg-m3,3
FR01064,Metz- Pont Grilles,NO2,46.093,41.537,17.809,22.125,82.675,µg-m3,2
FR01064,Metz- Pont Grilles,NOX as NO2,263.244,272.025,129.167,71.275,544.025,µg-m3,6
FR01064,Metz- Pont Grilles,PM10,49.197,49.225,18.761,23.675,100.75,µg-m3,3
FR01065,Belleville sur Meuse,NO,105.234,97.013,72.338,10.3,303.85,µg-m3,3
FR01065,Belleville sur Meuse,NO2,39.501,34.587,23.308,17.325,108.0,µg-m3,3
FR01065,Belleville sur Meuse,NOX as NO2,200.919,189.963,130.75,34.7,575.15,µg-m3,6
FR01065,Belleville sur Meuse,PM2.5,38.154,36.138,10.67,24.175,64.0,µg-m3,4
FR02001,Berre l'Etang,O3,21.0,7.675,27.632,2.9,91.85,µg-m3,2
FR02001,Berre l'Etang,C6H6,8.877,7.377,5.296,1.96,24.117,µg-m3,0
FR02004,Martigues P. Central,SO2,1.292,1.075,0.823,0.1,2.9,µg-m3,1
FR02004,Martigues P. Central,O3,31.064,29.375,13.489,5.6,62.75,µg-m3,2
FR02006,Martigues Laurons,SO2,2.593,1.337,2.258,0.55,7.4,µg-m3,1
FR02007,Martigues La Gatasse,SO2,4.14,3.054,3.829,1.325,19.65,µg-m3,1
FR02008,Port de Bouc Leque,SO2,2.102,1.675,1.398,0.55,6.075,µg-m3,1
FR02008,Port de Bouc Leque,PM10,45.38,40.725,15.284,26.65,71.0,µg-m3,3
FR02008,Port de Bouc Leque,PM2.5,32.942,33.575,11.927,14.75,56.425,µg-m3,4
FR02009,Port Saint Louis,PM10,37.435,33.3,12.925,20.275,69.9,µg-m3,2
FR02011,Fos sur Mer,SO2,13.45,13.45,0,13.45,13.45,µg-m3,1
FR02012,Istres,O3,26.126,21.737,18.853,0.95,62.925,µg-m3,2
FR02013,Fos Les Carabins,SO2,1.848,1.775,0.797,0.85,3.775,µg-m3,1
FR02013,Fos Les Carabins,PM2.5,33.141,30.113,16.273,8.5,73.15,µg-m3,4
FR02020,Rognac les Brets,PM2.5,33.618,24.238,22.659,7.625,74.925,µg-m3,4
FR02021,Sausset les Pins,SO2,3.876,3.087,1.988,1.733,10.575,µg-m3,1
FR02021,Sausset les Pins,O3,50.717,53.725,20.098,22.325,77.1,µg-m3,2
FR02022,Arles,NO,12.264,10.762,11.602,0.75,43.325,µg-m3,1
FR02022,Arles,NO2,35.327,30.488,13.422,21.0,63.9,µg-m3,2
FR02022,Arles,O3,16.629,15.788,8.132,6.075,34.25,µg-m3,1
FR02022,Arles,NOX as NO2,54.124,47.325,29.888,22.4,129.65,µg-m3,4
FR02022,Arles,PM10,50.043,52.112,13.276,33.5,83.675,µg-m3,4
FR02022,Arles,PM2.5,41.803,41.438,8.709,31.125,67.425,µg-m3,4
FR02028,Martigues Lavera,SO2,3.932,3.75,2.409,1.675,13.3,µg-m3,1
FR02028,Martigues Lavera,C6H6,5.211,2.132,11.211,0.513,56.41,µg-m3,0
FR02029,Chateauneuf La Mede,PM10,44.27,42.75,12.272,22.75,63.225,µg-m3,3
FR02041,SALON,NO,28.689,12.363,38.717,2.775,145.75,µg-m3,1
FR02041,SALON,NO2,40.493,39.75,13.422,16.15,66.775,µg-m3,2
FR02041,SALON,O3,18.264,10.85,20.992,1.5,66.2,µg-m3,2
FR02041,SALON,NOX as NO2,84.5,61.462,66.465,21.425,277.225,µg-m3,5
FR02041,SALON,PM10,53.895,45.213,34.595,19.525,192.25,µg-m3,4
FR02041,SALON,PM2.5,38.141,36.25,15.576,15.75,61.55,µg-m3,4
FR02043,Marignane,NO,81.365,64.4,78.661,5.175,252.325,µg-m3,3
FR02043,Marignane,NO2,59.844,54.888,18.566,34.075,102.25,µg-m3,3
FR02043,Marignane,NOX as NO2,184.605,157.0,138.023,45.95,474.35,µg-m3,6
FR02043,Marignane,PM10,64.057,54.263,30.462,31.0,142.4,µg-m3,4
FR02043,Marignane,PM2.5,48.767,34.912,26.036,22.325,110.2,µg-m3,4
FR03006,MARSEILLE RABATAU,NO,114.0,118.1,95.054,5.5,317.15,µg-m3,3
