id,name,pollutant,mean,median,stdev,min,max,unit,note
FR01011,Metz-Centre,NO,9.514,6.862,7.437,1.225,26.275,µg-m3,1
FR01011,Metz-Centre,NO2,30.346,30.85,7.858,16.0,41.825,µg-m3,2
FR01011,Metz-Centre,O3,7.535,5.7,5.231,0.4,20.575,µg-m3,1
FR01011,Metz-Centre,NOX as NO2,44.851,46.925,15.858,18.05,74.2,µg-m3,2
FR01011,Metz-Centre,PM10,24.972,26.237,7.583,12.025,39.45,µg-m3,2
FR01011,Metz-Centre,PM2.5,23.85,24.0,5.475,12.6,32.25,µg-m3,3
FR01012,Metz-Borny,NO,9.342,6.75,8.433,2.225,36.075,µg-m3,1
FR01012,Metz-Borny,NO2,29.064,31.2,8.186,17.125,43.05,µg-m3,2
FR01012,Metz-Borny,NOX as NO2,43.389,41.3,18.224,21.175,92.675,µg-m3,3
FR01012,Metz-Borny,PM10,19.134,20.013,5.511,9.125,27.9,µg-m3,1
FR01014,Pont-à-Mousson,PM10,28.99,26.25,8.953,16.825,50.525,µg-m3,2
FR01015,Blénod-lès-PAM,PM10,34.866,33.525,8.981,17.5,48.4,µg-m3,2
FR01016,Atton,NO,8.299,7.4,6.239,0.875,23.2,µg-m3,1
FR01016,Atton,NO2,24.527,25.375,4.818,16.15,31.95,µg-m3,1
FR01016,Atton,NOX as NO2,37.268,34.125,13.098,19.325,67.5,µg-m3,2
FR01018,Scy-Chazelles,NO,5.934,4.088,5.004,1.1,18.975,µg-m3,1
FR01018,Scy-Chazelles,NO2,29.705,27.475,7.536,17.3,45.95,µg-m3,2
FR01018,Scy-Chazelles,O3,9.141,9.338,4.673,2.25,20.425,µg-m3,1
FR01018,Scy-Chazelles,NOX as NO2,38.812,38.725,12.488,19.025,63.675,µg-m3,2
FR01019,Thionville-Piscine,NO,4.233,3.625,2.616,1.15,11.925,µg-m3,1
FR01019,Thionville-Piscine,NO2,19.583,18.113,10.973,6.175,40.1,µg-m3,2
FR01019,Thionville-Piscine,NOX as NO2,26.083,25.438,14.102,8.3,58.375,µg-m3,2
FR01019,Thionville-Piscine,PM10,22.705,20.45,8.073,13.1,38.8,µg-m3,2
FR01020,Thionville-Centre,NO,9.469,9.912,3.665,3.8,15.95,µg-m3,1
FR01020,Thionville-Centre,NO2,23.308,23.125,8.951,8.675,38.275,µg-m3,1
FR01020,Thionville-Centre,O3,14.144,14.9,8.167,2.0,28.5,µg-m3,1
FR01020,Thionville-Centre,NOX as NO2,37.826,40.962,12.524,14.5,56.75,µg-m3,2
FR01020,Thionville-Centre,PM10,21.677,20.137,8.34,11.1,38.15,µg-m3,2
FR01020,Thionville-Centre,PM2.5,9.261,9.05,2.369,5.7,13.95,µg-m3,1
FR01021,Thionville-Garche,O3,20.519,22.675,8.687,2.8,31.925,µg-m3,1
FR01059,HAYANGE-MARSPICH,PM10,17.978,16.613,5.88,10.325,26.475,µg-m3,1
