id,name,pollutant,mean,median,stdev,min,max,unit,note
FR02006,Martigues Laurons,SO2,3.355,3.362,2.316,0.8,9.55,µg-m3,1
FR02007,Martigues La Gatasse,SO2,1.655,1.363,1.131,0.6,5.325,µg-m3,1
FR02008,Port de Bouc Leque,SO2,3.542,4.238,2.135,0.333,7.425,µg-m3,1
FR02008,Port de Bouc Leque,PM10,14.925,13.738,6.519,3.65,30.75,µg-m3,1
FR02008,Port de Bouc Leque,PM2.5,8.553,8.387,2.216,4.6,13.55,µg-m3,1
FR02009,Port Saint Louis,PM10,8.537,7.525,4.659,1.7,19.425,µg-m3,1
FR02011,Fos sur Mer,SO2,2.082,2.1,0.97,0.175,3.15,µg-m3,1
FR02012,Istres,O3,55.893,56.875,6.84,44.167,66.2,µg-m3,2
FR02013,Fos Les Carabins,SO2,1.204,1.438,0.558,0.0,2.025,µg-m3,1
FR02013,Fos Les Carabins,PM2.5,6.456,5.838,2.51,2.1,13.975,µg-m3,1
FR02020,Rognac les Brets,PM2.5,4.096,3.487,2.336,1.575,9.65,µg-m3,1
FR02021,Sausset les Pins,SO2,0.871,0.875,0.77,0.0,3.2,µg-m3,1
FR02021,Sausset les Pins,O3,61.38,63.45,5.916,46.7,68.35,µg-m3,2
FR02022,Arles,NO,0.973,0.787,0.801,0.0,2.7,µg-m3,1
FR02022,Arles,NO2,8.023,7.925,1.94,5.15,12.475,µg-m3,1
FR02022,Arles,O3,60.625,61.888,6.786,45.875,69.075,µg-m3,2
FR02022,Arles,NOX as NO2,9.515,8.788,2.886,5.15,15.275,µg-m3,1
FR02022,Arles,PM10,8.408,8.15,3.105,4.5,16.2,µg-m3,1
FR02022,Arles,PM2.5,3.98,3.513,1.301,2.25,7.5,µg-m3,1
FR02028,Martigues Lavera,SO2,2.877,2.562,1.714,0.233,7.1,µg-m3,1
FR02028,Martigues Lavera,C6H6,0.398,0.219,0.415,0.11,1.62,µg-m3,0
FR02029,Chateauneuf La Mede,SO2,1.614,1.575,0.697,0.6,2.65,µg-m3,1
FR02029,Chateauneuf La Mede,PM10,13.205,12.613,3.446,8.3,22.425,µg-m3,1
FR02041,SALON,NO,0.984,1.0,0.485,0.3,1.65,µg-m3,1
FR02041,SALON,NO2,8.384,7.412,3.304,4.9,15.375,µg-m3,1
FR02041,SALON,O3,56.261,59.575,10.864,32.167,68.175,µg-m3,2
FR02041,SALON,NOX as NO2,9.909,8.85,3.67,5.75,17.775,µg-m3,1
FR02041,SALON,PM10,8.818,7.412,4.37,5.025,23.1,µg-m3,1
FR02041,SALON,PM2.5,6.42,4.738,4.371,3.1,20.475,µg-m3,1
FR02043,Marignane,NO,3.417,3.425,2.565,0.1,8.95,µg-m3,1
FR02043,Marignane,NO2,15.591,13.775,7.257,6.1,29.075,µg-m3,1
FR02043,Marignane,NOX as NO2,20.838,20.675,9.973,6.7,39.1,µg-m3,1
FR02043,Marignane,PM10,9.63,9.1,2.415,5.9,15.2,µg-m3,1
FR02043,Marignane,PM2.5,5.862,5.425,1.81,3.425,11.075,µg-m3,1
FR03006,MARSEILLE RABATAU,NO,20.48,11.913,19.363,1.825,66.525,µg-m3,1
FR03006,MARSEILLE RABATAU,NO2,34.294,33.075,17.028,10.767,72.45,µg-m3,2
FR03006,MARSEILLE RABATAU,NOX as NO2,64.735,51.588,44.684,13.4,160.25,µg-m3,4
FR03006,MARSEILLE RABATAU,PM10,21.017,19.525,7.533,7.4,35.7,µg-m3,2
FR03006,MARSEILLE RABATAU,PM2.5,7.285,6.938,2.375,3.725,12.475,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO,3.443,3.337,2.477,0.625,8.45,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO2,19.556,16.263,9.678,7.3,40.95,µg-m3,2
FR03014,MARSEILLE ST LOUIS,NOX as NO2,24.836,18.913,12.81,8.35,53.925,µg-m3,2
FR03014,MARSEILLE ST LOUIS,PM10,10.754,9.925,3.205,6.025,19.325,µg-m3,1
FR03014,MARSEILLE ST LOUIS,PM2.5,7.084,6.725,3.219,3.95,15.875,µg-m3,1
FR03021,AIX ROY RENE,NO,23.94,20.425,17.745,1.35,65.8,µg-m3,1
FR03021,AIX ROY RENE,NO2,35.293,31.112,18.157,8.675,67.6,µg-m3,2
FR03021,AIX ROY RENE,NOX as NO2,72.016,60.75,44.047,11.575,164.15,µg-m3,4
FR03021,AIX ROY RENE,PM10,16.421,12.9,9.513,6.35,40.425,µg-m3,1
FR03027,PLAN AUPS/STE  BAUME,O3,65.022,67.1,7.917,45.175,76.375,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NO,6.718,2.65,8.496,0.475,29.5,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,NO2,24.203,14.287,18.188,6.6,57.7,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NOX as NO2,34.527,17.212,30.021,7.375,103.0,µg-m3,3
FR03029,AIX CENTRE ECOLE ART,PM10,15.649,13.6,7.826,6.525,36.275,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,PM2.5,9.777,7.588,7.499,1.625,31.725,µg-m3,1
FR03030,GARDANNE,PM10,22.38,20.638,9.449,10.375,43.225,µg-m3,2
FR03030,GARDANNE,PM2.5,13.728,9.7,9.842,5.225,38.975,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NO,2.822,1.85,2.939,0.475,10.425,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NO2,18.393,16.013,13.409,2.4,47.075,µg-m3,2
FR03032,AUBAGNE LES PASSONS,O3,51.26,54.288,14.721,23.35,71.725,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NOX as NO2,22.736,17.95,17.299,3.225,59.375,µg-m3,2
FR03037,VALLEE HUVEAUNE,O3,38.696,45.767,22.678,0.325,65.5,µg-m3,2
FR03037,VALLEE HUVEAUNE,C6H6,4.375,2.783,4.059,1.085,14.025,µg-m3,0
FR03043,MARSEILLE 5 AVENUES,SO2,0.99,0.95,0.318,0.55,1.925,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO,1.864,1.75,1.27,0.0,4.525,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO2,20.137,18.837,9.62,7.75,38.25,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,O3,48.413,48.783,9.587,33.45,64.975,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,NOX as NO2,22.573,23.675,10.532,7.975,41.075,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,PM10,9.136,8.9,2.701,4.7,17.325,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,PM2.5,5.484,4.725,2.112,3.075,10.05,µg-m3,1
FR03048,AIX PLATANES,O3,44.612,41.112,15.697,14.6,66.375,µg-m3,2
FR03060,LA SEYNE GENOUD,NO,13.427,5.438,19.282,0.2,80.625,µg-m3,1
FR03060,LA SEYNE GENOUD,NO2,25.245,23.712,19.179,1.75,62.75,µg-m3,2
FR03060,LA SEYNE GENOUD,NOX as NO2,45.856,31.737,46.928,2.2,186.375,µg-m3,4
FR03067,BRIGNOLES,O3,59.635,59.2,3.855,54.575,70.375,µg-m3,2
FR03067,BRIGNOLES,PM10,13.482,13.137,4.003,7.425,21.75,µg-m3,1
FR03068,TOULON FOCH,NO,21.367,20.738,17.056,0.075,60.9,µg-m3,1
FR03068,TOULON FOCH,NO2,36.0,38.337,24.956,1.65,83.075,µg-m3,2
FR03068,TOULON FOCH,NOX as NO2,68.766,71.287,50.181,1.9,168.975,µg-m3,4
FR03068,TOULON FOCH,PM10,16.027,14.825,8.171,5.825,38.5,µg-m3,1
FR03069,HYERES,O3,69.209,70.312,8.246,32.875,75.867,µg-m3,2
FR03069,HYERES,PM10,4.391,3.825,3.162,0.075,13.0,µg-m3,1
FR03070,ESTEREL,NO,2.54,1.938,2.191,0.275,8.475,µg-m3,1
FR03070,ESTEREL,NO2,15.58,11.225,12.326,1.225,43.975,µg-m3,2
FR03070,ESTEREL,O3,44.516,48.125,18.358,7.925,68.4,µg-m3,2
FR03070,ESTEREL,NOX as NO2,19.477,14.625,15.488,2.55,56.95,µg-m3,2
FR03070,ESTEREL,PM10,17.868,11.262,16.083,5.525,61.15,µg-m3,1
FR03070,ESTEREL,PM2.5,15.88,6.713,18.474,3.8,64.425,µg-m3,2
FR03071,TOULON CLARET,NO,3.498,2.875,2.67,0.05,12.05,µg-m3,1
FR03071,TOULON CLARET,NO2,17.78,10.688,17.63,1.4,56.7,µg-m3,2
FR03071,TOULON CLARET,O3,67.957,79.463,25.188,12.7,87.85,µg-m3,2
FR03071,TOULON CLARET,NOX as NO2,22.465,15.6,20.794,1.475,75.175,µg-m3,2
FR03071,TOULON CLARET,PM10,12.67,11.05,6.088,3.8,29.55,µg-m3,1
FR03071,TOULON CLARET,PM2.5,5.349,3.312,6.397,0.225,22.95,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO,1.389,1.337,0.511,0.575,2.175,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO2,6.839,6.775,1.642,4.475,10.775,µg-m3,1
FR03080,AVIGNON   MAIRIE,O3,58.084,57.75,6.367,46.167,69.6,µg-m3,2
FR03080,AVIGNON   MAIRIE,NOX as NO2,8.978,9.15,2.135,5.75,13.85,µg-m3,1
FR03080,AVIGNON   MAIRIE,PM10,7.215,7.25,1.669,4.425,11.85,µg-m3,1
FR03080,AVIGNON   MAIRIE,PM2.5,5.445,5.3,1.563,3.0,9.1,µg-m3,1
FR03084,LE PONTET,NO,3.907,3.975,1.213,1.95,6.7,µg-m3,1
FR03084,LE PONTET,NO2,10.128,9.463,2.871,5.775,17.7,µg-m3,1
FR03084,LE PONTET,NOX as NO2,16.13,16.325,4.023,10.1,24.8,µg-m3,1
FR03086,APT,O3,53.817,55.55,12.256,24.1,69.3,µg-m3,2
FR03087,Avignon Semard,NO,4.945,4.7,3.29,0.975,13.35,µg-m3,1
FR03087,Avignon Semard,NO2,12.307,11.8,4.82,5.775,23.85,µg-m3,1
FR03087,Avignon Semard,NOX as NO2,19.905,19.325,9.614,8.075,43.725,µg-m3,2
FR03087,Avignon Semard,PM10,8.295,7.0,3.624,4.025,15.325,µg-m3,1
FR03088,CARPENTRAS,O3,58.623,61.625,7.777,42.267,66.925,µg-m3,2
FR04002,GENNEVILLIERS,NO,38.718,17.5,34.78,2.2,104.075,µg-m3,1
FR04002,GENNEVILLIERS,NO2,54.3,56.125,10.74,29.075,70.35,µg-m3,2
FR04002,GENNEVILLIERS,NOX as NO2,113.664,83.325,60.374,32.375,215.3,µg-m3,4
FR04002,GENNEVILLIERS,PM10,25.439,25.688,5.027,16.475,33.25,µg-m3,2
FR04002,GENNEVILLIERS,PM2.5,21.762,20.013,6.026,14.0,31.55,µg-m3,3
FR04004,PARIS 18eme,NO,29.065,5.675,45.646,2.375,164.55,µg-m3,1
FR04004,PARIS 18eme,NO2,47.231,45.612,13.219,26.0,71.175,µg-m3,2
FR04004,PARIS 18eme,O3,22.172,26.4,14.649,1.3,45.55,µg-m3,1
FR04004,PARIS 18eme,NOX as NO2,91.816,55.037,79.964,29.725,318.875,µg-m3,5
FR04004,PARIS 18eme,PM10,23.676,21.062,8.118,14.55,43.775,µg-m3,2
FR04004,PARIS 18eme,PM2.5,19.805,16.862,8.05,12.225,40.1,µg-m3,2
FR04012,Place Victor Basch,NO,76.842,72.625,36.618,32.725,178.375,µg-m3,1
FR04012,Place Victor Basch,NO2,58.318,61.013,10.917,36.05,76.6,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,176.147,168.15,64.12,92.85,350.05,µg-m3,6
FR04012,Place Victor Basch,PM10,32.872,31.729,5.522,21.75,45.175,µg-m3,2
FR04014,PARIS 12eme,NO,7.997,3.25,13.366,0.7,54.45,µg-m3,1
FR04014,PARIS 12eme,NO2,36.033,30.55,13.409,19.975,61.725,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,48.312,35.725,30.014,21.425,135.575,µg-m3,4
FR04017,NEUILLY-SUR-SEINE,NO,25.024,6.787,39.938,2.125,165.0,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,48.701,48.9,11.349,25.75,72.85,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,O3,18.775,19.9,12.611,1.0,38.5,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,87.067,59.588,70.355,29.25,325.775,µg-m3,5
FR04018,AUBERVILLIERS,NO,27.7,8.625,35.392,1.225,115.775,µg-m3,1
FR04018,AUBERVILLIERS,NO2,51.436,50.412,10.768,29.025,72.775,µg-m3,2
FR04018,AUBERVILLIERS,NOX as NO2,94.908,64.213,60.292,31.8,234.75,µg-m3,5
FR04023,CERGY-PONTOISE,O3,7.647,6.075,6.018,1.05,25.7,µg-m3,1
FR04023,CERGY-PONTOISE,PM10,35.134,35.638,5.399,23.825,46.25,µg-m3,2
FR04024,GONESSE,NO,12.657,6.463,15.038,0.0,53.8,µg-m3,1
FR04024,GONESSE,NO2,38.289,41.05,9.851,16.5,56.3,µg-m3,2
FR04024,GONESSE,NOX as NO2,57.51,54.013,31.039,15.025,138.7,µg-m3,4
FR04024,GONESSE,PM2.5,16.289,14.338,6.743,7.725,28.175,µg-m3,2
FR04029,VERSAILLES,NO,8.604,1.925,15.811,0.15,58.225,µg-m3,1
FR04029,VERSAILLES,NO2,32.479,33.163,10.862,15.0,56.875,µg-m3,2
FR04029,VERSAILLES,O3,23.796,28.45,14.596,0.0,41.4,µg-m3,1
FR04029,VERSAILLES,NOX as NO2,45.678,35.562,32.9,15.3,146.175,µg-m3,4
FR04031,Av Champs Elysees,PM10,26.614,26.325,5.39,17.25,39.275,µg-m3,2
FR04034,VITRY-SUR-SEINE,SO2,0.737,0.7,0.552,0.0,2.1,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,7.882,1.075,18.472,0.0,75.025,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,28.477,24.825,12.812,9.75,51.05,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,31.206,42.75,20.548,1.25,55.55,µg-m3,2
FR04034,VITRY-SUR-SEINE,NOX as NO2,40.321,26.1,37.521,8.7,159.85,µg-m3,4
FR04034,VITRY-SUR-SEINE,PM10,18.58,18.188,4.197,11.4,24.725,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM2.5,16.942,16.3,4.22,10.675,23.575,µg-m3,2
FR04037,PARIS 13eme,NO,6.734,1.4,15.74,0.0,69.075,µg-m3,1
FR04037,PARIS 13eme,NO2,35.255,35.1,12.915,14.925,54.75,µg-m3,2
FR04037,PARIS 13eme,O3,25.512,32.475,17.957,0.85,48.15,µg-m3,1
FR04037,PARIS 13eme,NOX as NO2,46.526,40.537,32.856,15.875,161.5,µg-m3,4
FR04038,Zone Rurale SO,NO,1.365,0.537,1.734,0.025,6.875,µg-m3,1
FR04038,Zone Rurale SO,NO2,8.973,7.617,4.244,4.1,21.525,µg-m3,1
FR04038,Zone Rurale SO,O3,27.892,29.35,5.479,14.8,34.7,µg-m3,1
FR04038,Zone Rurale SO,NOX as NO2,11.042,9.65,4.949,4.25,23.625,µg-m3,1
FR04048,Zone Rurale Nord,O3,30.446,36.383,17.393,1.05,49.6,µg-m3,1
FR04048,Zone Rurale Nord,PM2.5,13.522,10.287,7.033,6.125,32.525,µg-m3,2
FR04049,LES ULIS,O3,35.629,39.925,13.816,6.1,51.9,µg-m3,2
FR04051,ARGENTEUIL,NO,31.023,15.1,36.431,0.725,134.4,µg-m3,1
FR04051,ARGENTEUIL,NO2,50.97,53.388,9.096,31.5,64.45,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,98.553,83.95,58.497,32.7,261.8,µg-m3,5
FR04055,PARIS 1er Les Halles,NO,7.404,3.888,8.367,0.925,35.2,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,39.795,39.45,12.217,22.125,58.075,µg-m3,2
FR04055,PARIS 1er Les Halles,O3,23.119,26.575,16.882,0.3,47.35,µg-m3,1
FR04055,PARIS 1er Les Halles,NOX as NO2,51.15,48.188,23.109,23.675,106.925,µg-m3,3
FR04055,PARIS 1er Les Halles,PM10,22.996,22.513,3.895,16.125,32.825,µg-m3,2
FR04055,PARIS 1er Les Halles,PM2.5,19.632,19.137,4.184,13.975,30.625,µg-m3,2
FR04058,Auto A1 -Saint-Denis,NO,89.949,88.6,49.789,22.725,209.25,µg-m3,3
FR04058,Auto A1 -Saint-Denis,NO2,59.671,62.862,10.007,35.85,77.425,µg-m3,2
FR04058,Auto A1 -Saint-Denis,CO,0.492,0.395,0.211,0.273,0.86,mg-m3,0
FR04058,Auto A1 -Saint-Denis,NOX as NO2,197.607,200.275,83.397,71.225,388.6,µg-m3,6
FR04058,Auto A1 -Saint-Denis,PM10,41.339,40.1,7.778,28.625,56.45,µg-m3,3
FR04058,Auto A1 -Saint-Denis,PM2.5,21.634,17.925,9.124,10.525,37.475,µg-m3,3
FR04059,SAINT-DENIS,NO,23.32,10.625,25.752,0.95,77.075,µg-m3,1
FR04059,SAINT-DENIS,NO2,44.525,46.763,10.276,26.5,65.05,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,80.278,64.088,47.624,27.95,169.825,µg-m3,4
FR04060,PARIS 7eme,NO,8.357,1.538,12.407,0.225,37.375,µg-m3,1
FR04060,PARIS 7eme,NO2,37.113,38.025,12.611,19.125,55.525,µg-m3,2
FR04060,PARIS 7eme,NOX as NO2,49.948,41.962,29.462,19.7,109.25,µg-m3,3
FR04063,MANTES-LA-JOLIE,NO,25.77,8.412,30.033,0.775,92.3,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,39.083,39.712,11.371,24.175,58.45,µg-m3,2
FR04063,MANTES-LA-JOLIE,O3,13.475,12.45,9.853,2.45,29.55,µg-m3,1
FR04063,MANTES-LA-JOLIE,NOX as NO2,78.634,57.15,55.178,25.5,197.125,µg-m3,4
FR04066,Zone rurale Sud,O3,49.603,55.75,13.507,21.2,63.75,µg-m3,2
FR04066,Zone rurale Sud,PM10,8.925,8.975,2.14,5.5,13.175,µg-m3,1
FR04066,Zone rurale Sud,PM2.5,7.464,7.263,1.66,4.775,10.5,µg-m3,1
FR04069,MELUN,NO,1.27,1.112,0.578,0.525,3.05,µg-m3,1
FR04069,MELUN,NO2,12.411,12.175,4.418,5.3,25.525,µg-m3,1
FR04069,MELUN,O3,43.082,51.8,16.016,10.75,57.7,µg-m3,2
FR04069,MELUN,NOX as NO2,14.402,14.725,4.978,6.15,28.1,µg-m3,1
FR04071,Rue Bonaparte,NO,31.331,29.275,21.791,4.6,86.9,µg-m3,1
FR04071,Rue Bonaparte,NO2,49.612,51.875,11.567,25.0,63.75,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,97.32,92.612,40.574,41.25,187.9,µg-m3,4
FR04098,LOGNES,NO,1.683,0.625,3.937,0.025,19.3,µg-m3,1
FR04098,LOGNES,NO2,18.25,11.8,11.243,4.55,37.8,µg-m3,1
FR04098,LOGNES,O3,38.098,48.125,22.515,1.3,64.95,µg-m3,2
FR04098,LOGNES,NOX as NO2,20.847,12.55,15.449,4.35,67.125,µg-m3,2
FR04098,LOGNES,PM10,13.893,13.438,4.929,6.45,23.075,µg-m3,1
FR04099,NOGENT-SUR-MARNE,PM10,24.065,20.738,9.15,13.075,42.55,µg-m3,2
FR04100,VILLEMOMBLE,NO,7.834,4.725,7.142,1.15,30.0,µg-m3,1
FR04100,VILLEMOMBLE,NO2,31.525,26.2,12.96,11.3,56.175,µg-m3,2
FR04100,VILLEMOMBLE,O3,25.077,32.9,17.937,1.4,44.7,µg-m3,1
FR04100,VILLEMOMBLE,NOX as NO2,43.543,33.312,22.274,13.125,88.775,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NO,4.794,2.183,10.125,0.525,50.125,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,24.941,19.85,10.4,10.05,43.1,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,O3,32.095,41.65,17.96,2.4,50.7,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,32.322,23.188,22.727,10.925,119.975,µg-m3,3
FR04118,Place de l'Opéra,NO,45.013,36.35,34.148,3.467,135.175,µg-m3,1
FR04118,Place de l'Opéra,NO2,52.302,54.675,12.232,28.5,70.225,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,121.278,106.875,62.548,33.867,277.45,µg-m3,5
FR04118,Place de l'Opéra,PM10,24.027,22.975,5.504,16.375,35.1,µg-m3,2
FR04122,RN6-MELUN,NO,64.244,73.312,38.455,10.733,132.95,µg-m3,1
FR04122,RN6-MELUN,NO2,38.345,43.737,15.594,12.025,62.7,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,136.876,157.325,73.848,34.4,266.55,µg-m3,5
FR04122,RN6-MELUN,PM10,20.984,20.925,6.333,11.625,35.325,µg-m3,2
FR04122,RN6-MELUN,PM2.5,11.228,10.613,3.036,7.25,17.55,µg-m3,2
FR04123,RN2-PANTIN,NO,75.674,60.85,55.601,24.975,260.0,µg-m3,3
FR04123,RN2-PANTIN,NO2,63.648,64.613,9.32,43.65,76.667,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,179.684,160.537,90.828,81.875,474.375,µg-m3,6
FR04123,RN2-PANTIN,PM10,33.919,33.112,7.0,21.775,48.35,µg-m3,2
FR04131,Boulevard Haussmann,NO,48.62,43.288,32.558,1.525,125.275,µg-m3,1
FR04131,Boulevard Haussmann,NO2,51.619,55.737,10.349,27.925,67.625,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,126.255,120.275,58.683,30.25,259.75,µg-m3,5
FR04131,Boulevard Haussmann,PM10,26.777,27.312,6.568,11.75,38.3,µg-m3,2
FR04131,Boulevard Haussmann,PM2.5,16.387,14.25,6.274,8.5,33.3,µg-m3,2
FR04135,Boulevard Soult,NO,19.39,8.35,27.743,0.725,108.225,µg-m3,1
FR04135,Boulevard Soult,NO2,40.267,35.975,12.81,17.675,63.575,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,70.017,47.987,51.56,18.8,223.8,µg-m3,4
FR04141,Quai des Celestins,NO,31.326,23.263,20.367,6.275,77.725,µg-m3,1
FR04141,Quai des Celestins,NO2,48.622,50.417,10.055,28.325,59.925,µg-m3,2
FR04141,Quai des Celestins,NOX as NO2,96.658,85.138,37.644,37.975,177.85,µg-m3,4
FR04142,Zone Rurale Nord-Est,O3,45.05,50.3,13.091,20.4,61.3,µg-m3,2
FR04149,MONTGERON,NO,6.848,5.175,5.161,2.425,23.55,µg-m3,1
FR04149,MONTGERON,NO2,24.152,22.4,8.846,8.2,43.1,µg-m3,2
FR04149,MONTGERON,O3,32.791,43.625,18.621,1.05,51.55,µg-m3,2
FR04149,MONTGERON,NOX as NO2,34.633,30.05,15.233,11.9,73.125,µg-m3,2
FR04156,BOBIGNY,NO,21.627,5.838,37.514,0.325,125.925,µg-m3,1
FR04156,BOBIGNY,NO2,37.587,39.087,10.995,16.575,55.5,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,70.8,48.112,62.453,17.1,234.025,µg-m3,5
FR04156,BOBIGNY,PM10,16.605,14.8,6.944,8.0,38.2,µg-m3,1
FR04156,BOBIGNY,PM2.5,17.979,13.15,9.647,7.075,41.85,µg-m3,2
FR04158,Zone Rurale NO,O3,15.2,13.775,11.292,0.1,31.55,µg-m3,1
FR04158,Zone Rurale NO,PM10,24.544,25.075,5.654,13.95,33.475,µg-m3,2
FR04173,RD934 Coulommiers,PM10,24.336,25.225,10.149,7.575,42.725,µg-m3,2
FR04179,PARIS Stade Lenglen,NO,7.024,0.35,16.251,0.0,74.55,µg-m3,1
