id,name,pollutant,mean,median,stdev,min,max,unit,note
FR02022,Arles,NOX as NO2,43.001,38.925,20.298,22.2,105.7,µg-m3,3
FR02022,Arles,PM10,28.981,25.275,9.752,15.5,48.45,µg-m3,2
FR02022,Arles,PM2.5,21.157,19.962,5.797,10.875,31.375,µg-m3,3
FR02028,Martigues Lavera,SO2,3.712,3.675,0.3,3.333,4.475,µg-m3,1
FR02028,Martigues Lavera,C6H6,0.939,0.219,1.554,0.115,6.57,µg-m3,0
FR02029,Chateauneuf La Mede,SO2,2.402,2.125,0.668,1.8,4.7,µg-m3,1
FR02029,Chateauneuf La Mede,PM10,36.894,36.612,5.197,29.25,50.325,µg-m3,2
FR02041,SALON,NO,1.334,1.238,0.633,0.5,2.625,µg-m3,1
FR02041,SALON,NO2,11.444,11.675,3.116,6.475,20.875,µg-m3,1
FR02041,SALON,O3,41.122,43.438,7.198,23.45,52.425,µg-m3,2
FR02041,SALON,NOX as NO2,13.507,14.0,3.768,7.375,24.925,µg-m3,1
FR02041,SALON,PM10,15.278,14.488,3.067,10.475,23.45,µg-m3,1
FR02041,SALON,PM2.5,11.826,11.363,2.878,7.825,18.775,µg-m3,2
FR02043,Marignane,SO2,3.384,3.425,0.515,2.325,4.3,µg-m3,1
FR02043,Marignane,NO,4.874,2.987,5.218,0.65,24.075,µg-m3,1
FR02043,Marignane,NO2,28.805,28.488,9.928,14.125,49.15,µg-m3,2
FR02043,Marignane,CO,0.312,0.292,0.058,0.231,0.438,mg-m3,0
FR02043,Marignane,NOX as NO2,36.275,32.4,17.171,15.075,86.05,µg-m3,2
FR02043,Marignane,PM10,25.285,23.988,3.747,20.625,38.075,µg-m3,2
FR02043,Marignane,PM2.5,18.217,17.975,2.855,14.65,27.225,µg-m3,2
FR03006,MARSEILLE RABATAU,NO,35.224,28.35,30.91,6.55,131.1,µg-m3,1
FR03006,MARSEILLE RABATAU,NO2,36.683,35.05,14.478,15.15,72.75,µg-m3,2
FR03006,MARSEILLE RABATAU,NOX as NO2,89.737,76.3,60.95,25.625,269.9,µg-m3,5
FR03006,MARSEILLE RABATAU,PM10,39.624,38.85,6.455,27.0,57.05,µg-m3,2
FR03006,MARSEILLE RABATAU,PM2.5,16.056,15.575,4.969,8.8,33.5,µg-m3,2
FR03014,MARSEILLE ST LOUIS,NO,9.692,8.688,6.42,1.425,26.25,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO2,31.739,31.012,10.172,15.85,51.0,µg-m3,2
FR03014,MARSEILLE ST LOUIS,NOX as NO2,46.592,43.912,19.321,18.125,79.75,µg-m3,2
FR03014,MARSEILLE ST LOUIS,PM10,25.935,25.038,5.043,17.225,33.45,µg-m3,2
FR03014,MARSEILLE ST LOUIS,PM2.5,17.108,17.225,3.019,12.525,25.875,µg-m3,2
FR03021,AIX ROY RENE,NO,13.297,11.0,11.028,2.075,46.8,µg-m3,1
FR03021,AIX ROY RENE,NO2,24.29,23.587,8.375,12.8,43.775,µg-m3,2
FR03021,AIX ROY RENE,NOX as NO2,44.701,41.188,24.512,16.35,115.525,µg-m3,3
FR03021,AIX ROY RENE,PM10,19.728,19.475,3.749,12.275,28.175,µg-m3,1
FR03027,PLAN AUPS/STE  BAUME,O3,55.924,61.525,11.671,25.425,69.567,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NO,5.177,4.013,4.621,0.65,22.925,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,NO2,21.11,19.562,7.99,7.7,41.325,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NOX as NO2,29.049,26.312,14.019,8.7,76.425,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,PM10,21.448,20.175,5.961,12.075,38.925,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,PM2.5,13.268,12.375,4.109,6.025,24.35,µg-m3,2
FR03030,GARDANNE,PM10,29.775,24.538,12.68,17.8,66.525,µg-m3,2
FR03030,GARDANNE,PM2.5,16.509,16.4,4.413,9.2,23.4,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NO,1.464,1.038,1.825,0.175,9.0,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NO2,15.094,12.613,9.056,4.0,40.15,µg-m3,2
FR03032,AUBAGNE LES PASSONS,O3,36.98,45.95,20.097,6.825,62.525,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NOX as NO2,17.352,14.012,11.524,4.35,53.95,µg-m3,2
FR03037,VALLEE HUVEAUNE,O3,31.64,39.838,23.55,0.0,63.45,µg-m3,2
FR03037,VALLEE HUVEAUNE,C6H6,1.435,0.774,1.199,0.365,4.442,µg-m3,0
FR03043,MARSEILLE 5 AVENUES,SO2,1.648,1.7,0.594,0.025,2.475,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO,2.197,1.825,1.365,0.35,5.05,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO2,21.04,19.1,8.198,9.4,36.6,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,O3,38.064,41.188,15.074,3.133,59.4,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,NOX as NO2,23.771,22.312,9.983,9.075,44.35,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,PM10,21.74,21.637,2.723,16.8,26.775,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,PM2.5,15.352,15.088,1.57,12.325,18.65,µg-m3,2
FR03048,AIX PLATANES,O3,20.733,14.725,17.643,0.725,56.525,µg-m3,2
FR03060,LA SEYNE GENOUD,NO,14.677,5.412,25.157,1.275,102.6,µg-m3,1
FR03060,LA SEYNE GENOUD,NO2,23.845,19.587,13.29,8.25,57.725,µg-m3,2
FR03060,LA SEYNE GENOUD,NOX as NO2,46.358,27.225,50.44,11.75,215.05,µg-m3,4
FR03067,BRIGNOLES,O3,25.572,26.129,8.827,7.375,40.725,µg-m3,1
FR03067,BRIGNOLES,PM10,21.041,21.962,5.362,8.55,30.825,µg-m3,2
FR03068,TOULON FOCH,NO,26.926,19.012,27.817,1.375,108.625,µg-m3,1
FR03068,TOULON FOCH,NO2,37.295,35.013,17.792,12.225,70.975,µg-m3,2
FR03068,TOULON FOCH,NOX as NO2,78.586,65.263,59.342,16.15,237.575,µg-m3,5
FR03068,TOULON FOCH,PM10,34.35,38.4,10.069,12.975,45.15,µg-m3,2
FR03069,HYERES,O3,46.645,55.812,19.23,3.175,69.3,µg-m3,2
FR03069,HYERES,PM10,30.64,33.013,9.312,14.275,46.225,µg-m3,2
FR03070,ESTEREL,NO,22.162,18.763,21.853,0.4,67.575,µg-m3,1
FR03070,ESTEREL,NO2,18.64,20.262,9.238,3.85,31.125,µg-m3,1
FR03070,ESTEREL,O3,12.021,4.938,11.349,1.65,37.4,µg-m3,1
FR03070,ESTEREL,NOX as NO2,52.609,56.588,40.486,4.475,124.3,µg-m3,4
FR03070,ESTEREL,PM10,39.648,28.262,30.014,11.1,112.425,µg-m3,2
FR03070,ESTEREL,PM2.5,34.304,20.938,30.436,10.5,108.55,µg-m3,4
FR03071,TOULON CLARET,NO,10.274,4.112,17.236,0.3,77.3,µg-m3,1
FR03071,TOULON CLARET,NO2,24.495,21.275,15.581,7.267,58.225,µg-m3,2
FR03071,TOULON CLARET,O3,48.665,54.25,19.585,1.325,75.625,µg-m3,2
FR03071,TOULON CLARET,NOX as NO2,40.245,27.637,40.263,7.733,176.825,µg-m3,4
FR03071,TOULON CLARET,PM10,34.711,35.763,11.351,12.525,54.325,µg-m3,2
FR03071,TOULON CLARET,PM2.5,12.522,13.462,3.223,6.15,16.5,µg-m3,2
FR03080,AVIGNON   MAIRIE,NO,18.542,13.838,18.89,2.575,76.775,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO2,23.522,20.425,8.762,13.775,45.75,µg-m3,2
FR03080,AVIGNON   MAIRIE,O3,7.405,5.375,5.805,2.3,24.4,µg-m3,1
FR03080,AVIGNON   MAIRIE,NOX as NO2,51.961,41.862,36.109,17.7,161.75,µg-m3,4
FR03080,AVIGNON   MAIRIE,PM10,39.401,37.163,10.511,27.7,80.425,µg-m3,2
FR03080,AVIGNON   MAIRIE,PM2.5,34.232,31.85,9.124,24.025,69.325,µg-m3,4
FR03084,LE PONTET,NO,35.882,28.087,18.364,10.3,70.75,µg-m3,1
FR03084,LE PONTET,NO2,27.669,28.163,7.007,15.55,40.35,µg-m3,2
FR03084,LE PONTET,NOX as NO2,82.706,73.5,29.149,38.6,135.675,µg-m3,4
FR03084,LE PONTET,PM2.5,34.454,32.05,10.922,23.1,74.7,µg-m3,4
FR03086,APT,O3,32.336,24.087,19.862,3.675,60.6,µg-m3,2
FR03087,Avignon Semard,NO,70.607,65.688,40.819,9.375,179.65,µg-m3,1
FR03087,Avignon Semard,NO2,36.866,38.662,11.665,21.35,60.175,µg-m3,2
FR03087,Avignon Semard,NOX as NO2,145.132,139.3,72.117,37.675,334.15,µg-m3,5
FR03087,Avignon Semard,PM10,45.716,43.888,12.693,29.9,72.2,µg-m3,3
FR03088,CARPENTRAS,O3,16.334,15.125,7.9,4.95,28.525,µg-m3,1
FR04002,GENNEVILLIERS,NO,1.811,1.55,0.859,0.45,3.225,µg-m3,1
FR04002,GENNEVILLIERS,NO2,22.266,16.888,14.103,7.967,54.025,µg-m3,2
FR04002,GENNEVILLIERS,NOX as NO2,25.057,20.3,14.948,9.433,58.1,µg-m3,2
FR04002,GENNEVILLIERS,PM10,4.053,4.225,1.915,1.025,7.375,µg-m3,1
FR04002,GENNEVILLIERS,PM2.5,2.359,2.663,1.047,0.525,3.875,µg-m3,1
FR04004,PARIS 18eme,NO,3.026,2.588,1.717,0.7,6.55,µg-m3,1
FR04004,PARIS 18eme,NO2,27.524,22.825,13.962,12.8,59.65,µg-m3,2
FR04004,PARIS 18eme,O3,52.219,53.175,7.594,33.6,65.4,µg-m3,2
FR04004,PARIS 18eme,NOX as NO2,32.194,26.087,16.464,14.3,69.7,µg-m3,2
FR04004,PARIS 18eme,PM10,5.724,5.45,2.751,1.2,10.3,µg-m3,1
FR04004,PARIS 18eme,PM2.5,3.433,3.362,1.581,0.1,5.9,µg-m3,1
FR04012,Place Victor Basch,NO,39.682,32.462,23.874,5.675,86.775,µg-m3,1
FR04012,Place Victor Basch,NO2,37.599,30.288,19.699,9.6,72.5,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,98.458,80.113,55.753,18.35,205.6,µg-m3,4
FR04012,Place Victor Basch,PM10,10.957,11.55,3.175,4.55,15.525,µg-m3,1
FR04014,PARIS 12eme,NO,2.734,2.2,1.967,0.425,6.925,µg-m3,1
FR04014,PARIS 12eme,NO2,26.283,23.425,14.142,9.075,53.525,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,30.508,27.125,16.955,9.8,63.275,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NO,2.765,2.487,1.258,0.975,5.175,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,23.902,20.55,12.616,7.8,55.35,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,O3,49.996,49.25,8.252,31.85,67.9,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,28.163,24.837,14.107,10.05,63.3,µg-m3,2
FR04018,AUBERVILLIERS,NO,1.499,1.038,1.55,0.0,4.4,µg-m3,1
FR04018,AUBERVILLIERS,NO2,26.252,19.913,17.723,8.175,72.9,µg-m3,2
FR04018,AUBERVILLIERS,NOX as NO2,29.52,22.8,19.923,8.975,80.725,µg-m3,2
FR04023,CERGY-PONTOISE,O3,63.875,62.875,7.589,50.65,75.35,µg-m3,2
FR04023,CERGY-PONTOISE,PM10,7.305,7.475,3.402,0.425,13.275,µg-m3,1
FR04024,GONESSE,NO,0.193,0.0,0.554,0.0,2.125,µg-m3,1
FR04024,GONESSE,NO2,17.347,12.95,13.371,4.2,47.85,µg-m3,2
FR04024,GONESSE,NOX as NO2,16.337,11.075,14.635,2.225,51.3,µg-m3,2
FR04024,GONESSE,PM2.5,4.593,4.375,1.926,1.3,8.45,µg-m3,1
FR04029,VERSAILLES,NO,0.799,0.75,0.726,0.025,2.475,µg-m3,1
FR04029,VERSAILLES,NO2,13.791,12.163,8.749,3.375,34.05,µg-m3,1
FR04029,VERSAILLES,O3,55.771,54.9,4.807,49.3,65.45,µg-m3,2
FR04029,VERSAILLES,NOX as NO2,15.027,13.587,9.657,3.45,37.325,µg-m3,1
FR04031,Av Champs Elysees,NO,12.015,11.925,8.08,0.7,27.05,µg-m3,1
FR04031,Av Champs Elysees,NO2,28.532,26.275,13.412,12.575,57.85,µg-m3,2
FR04031,Av Champs Elysees,NOX as NO2,46.96,43.088,24.935,14.275,99.325,µg-m3,3
FR04031,Av Champs Elysees,PM10,11.438,11.15,4.298,4.8,18.0,µg-m3,1
FR04034,VITRY-SUR-SEINE,SO2,0.0,0.0,0.0,0.0,0.0,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,2.091,1.3,2.764,0.0,11.85,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,22.591,17.738,14.556,7.125,50.875,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,51.878,52.125,9.112,37.075,71.7,µg-m3,2
FR04034,VITRY-SUR-SEINE,NOX as NO2,25.555,17.837,18.556,6.075,68.975,µg-m3,2
FR04034,VITRY-SUR-SEINE,PM10,3.759,3.812,1.834,0.55,8.25,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM2.5,2.394,2.225,1.098,0.475,5.375,µg-m3,1
FR04037,PARIS 13eme,NO,0.733,0.45,0.951,0.0,3.45,µg-m3,1
FR04037,PARIS 13eme,NO2,21.438,18.2,12.511,6.05,48.025,µg-m3,2
FR04037,PARIS 13eme,O3,49.698,49.625,8.262,36.15,70.15,µg-m3,2
FR04037,PARIS 13eme,NOX as NO2,23.358,19.363,13.687,7.0,54.1,µg-m3,2
FR04038,Zone Rurale SO,NO,0.641,0.1,1.092,0.0,3.35,µg-m3,1
FR04038,Zone Rurale SO,NO2,4.573,4.7,1.976,1.95,9.3,µg-m3,1
FR04038,Zone Rurale SO,O3,55.517,56.15,6.124,40.35,66.1,µg-m3,2
FR04038,Zone Rurale SO,NOX as NO2,5.55,4.862,3.26,1.95,13.825,µg-m3,1
FR04048,Zone Rurale Nord,O3,69.029,67.1,7.919,57.25,82.95,µg-m3,2
FR04048,Zone Rurale Nord,PM2.5,3.13,3.087,1.685,0.0,6.375,µg-m3,1
FR04049,LES ULIS,O3,66.052,65.225,5.482,57.95,80.1,µg-m3,2
FR04051,ARGENTEUIL,NO,3.429,2.3,3.889,0.0,13.825,µg-m3,1
FR04051,ARGENTEUIL,NO2,21.819,15.2,15.352,5.8,59.175,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,26.884,18.25,20.814,5.025,80.5,µg-m3,2
FR04055,PARIS 1er Les Halles,NO,1.504,1.138,1.017,0.5,4.45,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,21.938,18.85,10.336,11.2,46.75,µg-m3,2
FR04055,PARIS 1er Les Halles,O3,53.904,54.375,7.102,42.8,69.95,µg-m3,2
FR04055,PARIS 1er Les Halles,NOX as NO2,24.235,21.188,11.576,12.125,51.15,µg-m3,2
FR04055,PARIS 1er Les Halles,PM10,5.394,4.612,3.271,0.925,13.65,µg-m3,1
FR04055,PARIS 1er Les Halles,PM2.5,2.919,2.788,1.431,0.55,5.775,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO,89.357,83.075,63.418,6.125,198.675,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO2,55.191,54.013,27.408,18.175,101.825,µg-m3,3
FR04058,Auto A1 -Saint-Denis,CO,0.421,0.457,0.166,0.203,0.693,mg-m3,0
FR04058,Auto A1 -Saint-Denis,NOX as NO2,192.411,180.538,122.954,30.95,400.725,µg-m3,6
FR04058,Auto A1 -Saint-Denis,PM10,9.633,9.7,2.531,5.1,14.375,µg-m3,1
FR04058,Auto A1 -Saint-Denis,PM2.5,4.392,4.975,2.323,0.0,7.225,µg-m3,1
FR04059,SAINT-DENIS,NO,1.752,1.562,1.446,0.275,5.1,µg-m3,1
FR04059,SAINT-DENIS,NO2,23.071,18.65,14.734,6.95,51.725,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,25.754,21.712,16.64,7.65,59.5,µg-m3,2
FR04060,PARIS 7eme,NO,1.329,1.163,1.404,0.0,6.475,µg-m3,1
FR04060,PARIS 7eme,NO2,21.34,17.85,12.7,7.725,53.575,µg-m3,2
FR04060,PARIS 7eme,NOX as NO2,23.414,18.862,14.608,7.875,63.525,µg-m3,2
FR04063,MANTES-LA-JOLIE,NO,4.704,3.463,4.487,0.25,16.075,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,20.259,17.175,12.236,5.65,54.375,µg-m3,2
FR04063,MANTES-LA-JOLIE,O3,40.86,42.35,9.118,18.55,58.65,µg-m3,2
FR04063,MANTES-LA-JOLIE,NOX as NO2,27.474,23.25,18.621,6.075,79.0,µg-m3,2
FR04066,Zone rurale Sud,O3,67.656,64.825,8.414,55.55,80.4,µg-m3,2
FR04066,Zone rurale Sud,PM10,2.94,2.712,1.573,0.75,6.175,µg-m3,1
FR04066,Zone rurale Sud,PM2.5,1.83,1.825,1.094,0.275,3.8,µg-m3,1
FR04069,MELUN,NO,2.501,2.288,1.725,0.55,5.75,µg-m3,1
FR04069,MELUN,NO2,17.644,12.312,14.759,1.95,50.9,µg-m3,2
FR04069,MELUN,O3,51.106,53.2,9.04,29.85,74.05,µg-m3,2
FR04069,MELUN,NOX as NO2,21.528,15.863,16.918,3.125,58.475,µg-m3,2
FR04071,Rue Bonaparte,NO,22.827,10.3,27.366,0.8,91.0,µg-m3,1
FR04071,Rue Bonaparte,NO2,32.434,29.925,19.445,11.475,73.0,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,67.331,57.15,60.134,15.025,209.825,µg-m3,4
FR04098,LOGNES,NO,1.21,0.388,1.854,0.0,7.275,µg-m3,1
FR04098,LOGNES,NO2,20.069,15.988,16.615,2.9,64.625,µg-m3,2
FR04098,LOGNES,O3,53.658,54.325,11.644,22.45,80.55,µg-m3,2
FR04098,LOGNES,NOX as NO2,21.939,16.55,19.241,2.625,75.775,µg-m3,2
FR04098,LOGNES,PM10,6.954,7.15,2.962,1.45,10.975,µg-m3,1
FR04099,NOGENT-SUR-MARNE,PM10,7.013,7.888,3.599,0.2,12.0,µg-m3,1
FR04100,VILLEMOMBLE,NO,1.746,0.838,1.733,0.5,6.225,µg-m3,1
FR04100,VILLEMOMBLE,NO2,24.188,17.55,17.264,7.675,61.725,µg-m3,2
FR04100,VILLEMOMBLE,O3,47.867,47.75,11.817,25.7,67.5,µg-m3,2
FR04100,VILLEMOMBLE,NOX as NO2,26.88,18.763,19.66,8.4,70.25,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NO,3.199,1.212,3.772,0.25,12.375,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,28.678,22.462,19.098,7.025,70.8,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,O3,42.983,44.925,12.781,15.6,61.2,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,33.614,25.7,24.154,7.9,87.875,µg-m3,2
FR04118,Place de l'Opéra,NO,26.901,24.475,19.989,2.675,72.8,µg-m3,1
FR04118,Place de l'Opéra,NO2,39.592,37.1,21.315,14.825,83.2,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,80.692,66.4,51.317,22.05,194.875,µg-m3,4
FR04118,Place de l'Opéra,PM10,6.339,6.025,5.172,0.0,16.1,µg-m3,1
FR04122,RN6-MELUN,NO,36.245,25.8,28.297,5.05,81.1,µg-m3,1
FR04122,RN6-MELUN,NO2,28.806,25.862,22.631,0.625,65.975,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,84.391,67.812,64.87,11.05,181.775,µg-m3,4
FR04122,RN6-MELUN,PM10,8.878,8.2,4.588,1.7,18.0,µg-m3,1
FR04122,RN6-MELUN,PM2.5,4.339,5.175,2.581,0.0,8.95,µg-m3,1
FR04123,RN2-PANTIN,NO,14.057,9.637,11.13,3.025,45.175,µg-m3,1
FR04123,RN2-PANTIN,NO2,37.494,32.525,20.717,16.875,81.05,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,59.05,44.85,37.092,23.1,145.3,µg-m3,4
FR04123,RN2-PANTIN,PM10,9.15,9.375,4.004,3.125,18.45,µg-m3,1
FR04131,Boulevard Haussmann,NO,18.255,12.35,16.979,0.0,48.0,µg-m3,1
FR04131,Boulevard Haussmann,NO2,35.433,38.325,19.581,9.7,68.825,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,63.455,62.1,43.453,9.55,139.2,µg-m3,4
FR04131,Boulevard Haussmann,PM10,10.572,11.637,6.559,0.4,24.575,µg-m3,1
FR04131,Boulevard Haussmann,PM2.5,4.497,4.1,2.862,0.0,12.4,µg-m3,1
FR04135,Boulevard Soult,NO,10.38,6.113,10.148,0.925,39.75,µg-m3,1
FR04135,Boulevard Soult,NO2,36.353,26.75,20.741,13.525,85.475,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,52.28,33.987,35.723,15.95,145.875,µg-m3,4
FR04141,Quai des Celestins,NO,23.073,12.025,24.173,2.85,78.275,µg-m3,1
FR04141,Quai des Celestins,NO2,33.179,21.7,22.59,8.625,79.125,µg-m3,2
FR04141,Quai des Celestins,NOX as NO2,68.586,40.175,59.252,12.925,197.325,µg-m3,4
FR04142,Zone Rurale Nord-Est,O3,59.931,60.5,12.32,34.2,81.1,µg-m3,2
FR04149,MONTGERON,NO,2.804,1.913,1.977,0.9,6.925,µg-m3,1
FR04149,MONTGERON,NO2,21.931,17.688,17.49,3.35,65.925,µg-m3,2
FR04149,MONTGERON,O3,50.577,54.275,10.128,21.35,62.15,µg-m3,2
FR04149,MONTGERON,NOX as NO2,26.246,22.312,20.182,4.9,76.525,µg-m3,2
FR04156,BOBIGNY,NO,1.05,0.35,1.434,0.05,5.525,µg-m3,1
FR04156,BOBIGNY,NO2,22.657,16.438,14.715,7.725,54.55,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,24.323,16.988,16.419,8.15,63.05,µg-m3,2
