id,name,pollutant,mean,median,stdev,min,max,unit,note
FR04029,VERSAILLES,NO2,24.995,22.438,8.799,10.85,45.4,µg-m3,2
FR04029,VERSAILLES,O3,25.173,28.65,12.296,0.9,45.55,µg-m3,1
FR04029,VERSAILLES,NOX as NO2,31.443,25.375,15.859,11.5,70.875,µg-m3,2
FR04031,Av Champs Elysees,NO,22.93,27.275,12.677,3.35,46.475,µg-m3,1
FR04031,Av Champs Elysees,NO2,37.805,38.737,6.807,25.35,48.2,µg-m3,2
FR04031,Av Champs Elysees,NOX as NO2,72.966,81.55,25.178,30.475,119.0,µg-m3,3
FR04031,Av Champs Elysees,PM10,31.134,28.013,10.221,18.825,50.975,µg-m3,2
FR04034,VITRY-SUR-SEINE,SO2,0.024,0.0,0.059,0.0,0.267,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,7.641,5.775,7.873,0.0,28.35,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,31.835,31.087,12.003,15.175,56.875,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,21.605,22.625,11.955,1.25,39.775,µg-m3,1
FR04034,VITRY-SUR-SEINE,NOX as NO2,43.459,42.037,23.614,14.45,100.35,µg-m3,3
FR04034,VITRY-SUR-SEINE,PM10,20.931,20.0,5.297,14.125,32.45,µg-m3,2
FR04034,VITRY-SUR-SEINE,PM2.5,18.198,17.212,4.225,12.825,27.925,µg-m3,2
FR04037,PARIS 13eme,NO,3.889,2.062,4.432,0.0,15.075,µg-m3,1
FR04037,PARIS 13eme,NO2,31.323,31.238,9.319,16.125,46.875,µg-m3,2
FR04037,PARIS 13eme,O3,20.021,20.375,10.999,2.25,37.9,µg-m3,1
FR04037,PARIS 13eme,NOX as NO2,38.221,35.638,15.457,17.25,68.9,µg-m3,2
FR04038,Zone Rurale SO,NO,0.641,0.35,1.127,0.0,5.425,µg-m3,1
FR04038,Zone Rurale SO,NO2,11.68,10.9,5.238,4.05,23.225,µg-m3,1
FR04038,Zone Rurale SO,O3,32.425,35.4,10.248,14.2,44.85,µg-m3,1
FR04038,Zone Rurale SO,NOX as NO2,12.66,12.275,5.174,4.05,23.625,µg-m3,1
FR04048,Zone Rurale Nord,O3,31.552,33.625,9.827,13.7,44.15,µg-m3,1
FR04048,Zone Rurale Nord,PM2.5,14.745,13.5,4.335,8.6,28.825,µg-m3,2
FR04049,LES ULIS,O3,35.819,36.2,8.666,18.0,50.8,µg-m3,2
FR04051,ARGENTEUIL,NO,11.709,10.275,9.967,0.0,28.925,µg-m3,1
FR04051,ARGENTEUIL,NO2,33.501,34.075,10.386,18.15,47.575,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,51.448,51.938,25.14,18.125,91.9,µg-m3,3
FR04055,PARIS 1er Les Halles,NO,5.097,3.75,3.953,1.1,14.4,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,31.661,32.125,7.182,18.05,45.4,µg-m3,2
FR04055,PARIS 1er Les Halles,O3,22.587,23.3,10.115,2.05,38.55,µg-m3,1
FR04055,PARIS 1er Les Halles,NOX as NO2,39.491,38.838,12.563,19.75,67.625,µg-m3,2
FR04055,PARIS 1er Les Halles,PM10,23.697,22.4,6.558,14.25,37.75,µg-m3,2
FR04055,PARIS 1er Les Halles,PM2.5,19.066,18.725,4.346,12.05,31.0,µg-m3,2
FR04058,Auto A1 -Saint-Denis,PM10,35.718,34.837,7.315,25.7,48.05,µg-m3,2
FR04058,Auto A1 -Saint-Denis,PM2.5,24.988,26.288,7.8,11.4,39.55,µg-m3,3
FR04059,SAINT-DENIS,NO,8.251,5.113,8.351,0.8,25.725,µg-m3,1
FR04059,SAINT-DENIS,NO2,36.645,36.425,7.125,20.7,49.15,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,49.296,44.788,18.537,21.875,84.7,µg-m3,2
FR04060,PARIS 7eme,NO,6.823,6.763,6.566,0.25,19.225,µg-m3,1
FR04060,PARIS 7eme,NO2,30.985,32.65,9.824,16.625,45.4,µg-m3,2
FR04060,PARIS 7eme,NOX as NO2,41.452,45.312,19.177,17.075,73.425,µg-m3,2
FR04063,MANTES-LA-JOLIE,NO,11.809,5.75,14.125,0.525,54.675,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,26.018,23.8,9.437,13.6,45.5,µg-m3,2
FR04063,MANTES-LA-JOLIE,O3,19.604,18.8,9.617,3.15,35.15,µg-m3,1
FR04063,MANTES-LA-JOLIE,NOX as NO2,44.153,31.288,29.419,14.475,123.75,µg-m3,4
FR04066,Zone rurale Sud,O3,25.394,25.075,9.752,8.6,45.75,µg-m3,1
FR04066,Zone rurale Sud,PM10,24.969,25.5,5.327,14.975,34.025,µg-m3,2
FR04066,Zone rurale Sud,PM2.5,22.455,23.225,4.437,14.075,29.85,µg-m3,3
FR04069,MELUN,NO,8.804,9.588,6.138,1.35,18.3,µg-m3,1
FR04069,MELUN,NO2,23.723,25.238,5.92,13.1,30.85,µg-m3,1
FR04069,MELUN,O3,12.992,12.475,6.935,3.9,27.15,µg-m3,1
FR04069,MELUN,NOX as NO2,37.244,42.188,14.764,15.8,56.8,µg-m3,2
FR04071,Rue Bonaparte,NO,32.804,34.45,26.693,3.5,87.075,µg-m3,1
FR04071,Rue Bonaparte,NO2,40.294,42.237,10.154,24.425,57.6,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,90.356,94.762,49.591,29.875,182.7,µg-m3,4
FR04098,LOGNES,NO,12.781,4.125,18.282,0.575,56.725,µg-m3,1
FR04098,LOGNES,NO2,37.89,38.788,8.729,22.5,50.875,µg-m3,2
FR04098,LOGNES,O3,11.377,11.05,7.789,1.25,29.5,µg-m3,1
FR04098,LOGNES,NOX as NO2,57.499,47.85,34.487,23.375,136.85,µg-m3,4
FR04098,LOGNES,PM10,27.058,25.65,7.248,16.2,40.525,µg-m3,2
FR04099,NOGENT-SUR-MARNE,PM10,26.28,26.3,6.924,13.475,38.225,µg-m3,2
FR04100,VILLEMOMBLE,NO,14.95,5.362,22.979,0.975,89.825,µg-m3,1
FR04100,VILLEMOMBLE,NO2,40.538,39.5,12.637,17.45,63.575,µg-m3,2
FR04100,VILLEMOMBLE,O3,14.479,13.225,9.985,1.4,34.5,µg-m3,1
FR04100,VILLEMOMBLE,NOX as NO2,63.442,48.388,45.505,19.025,201.35,µg-m3,4
FR04101,CHAMPIGNY-SUR-MARNE,NO,20.95,11.375,27.223,0.725,97.5,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,40.333,41.638,11.348,17.25,52.825,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,O3,13.075,11.175,9.418,2.05,29.25,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,72.481,59.037,49.693,18.475,202.275,µg-m3,4
FR04118,Place de l'Opéra,NO,40.118,48.35,23.502,4.0,82.25,µg-m3,1
FR04118,Place de l'Opéra,NO2,46.45,49.95,10.437,24.95,58.4,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,107.83,128.312,45.143,31.125,178.125,µg-m3,4
FR04118,Place de l'Opéra,PM10,25.47,24.35,8.673,12.85,41.525,µg-m3,2
FR04122,RN6-MELUN,NO,58.166,68.05,36.057,7.075,116.125,µg-m3,1
FR04122,RN6-MELUN,NO2,33.649,36.675,10.02,16.475,54.675,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,122.842,141.688,64.543,32.6,232.725,µg-m3,5
FR04122,RN6-MELUN,PM10,30.771,32.75,7.302,15.8,42.7,µg-m3,2
FR04122,RN6-MELUN,PM2.5,24.272,23.8,5.468,11.95,34.875,µg-m3,3
FR04123,RN2-PANTIN,NO,28.985,20.738,21.6,9.825,91.05,µg-m3,1
FR04123,RN2-PANTIN,NO2,52.876,52.7,7.841,42.125,73.85,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,97.322,81.787,40.111,57.75,213.475,µg-m3,4
FR04123,RN2-PANTIN,PM10,30.046,25.387,11.365,19.475,65.8,µg-m3,2
FR04131,Boulevard Haussmann,NO,64.955,61.688,49.611,5.85,149.85,µg-m3,1
FR04131,Boulevard Haussmann,NO2,53.624,55.858,15.546,26.9,74.125,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,153.205,150.342,90.482,35.825,301.675,µg-m3,5
FR04131,Boulevard Haussmann,PM10,29.271,24.95,10.402,16.825,49.45,µg-m3,2
FR04131,Boulevard Haussmann,PM2.5,17.174,16.6,5.344,10.25,29.15,µg-m3,2
FR04135,Boulevard Soult,NO,25.35,26.363,20.594,0.725,77.025,µg-m3,1
FR04135,Boulevard Soult,NO2,44.797,46.312,14.565,18.45,66.0,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,83.575,86.35,45.075,19.55,183.975,µg-m3,4
FR04142,Zone Rurale Nord-Est,O3,23.819,21.3,14.444,1.45,43.2,µg-m3,1
FR04149,MONTGERON,NO,10.374,6.325,10.843,2.075,40.325,µg-m3,1
FR04149,MONTGERON,NO2,28.889,28.45,9.777,11.175,45.125,µg-m3,2
FR04149,MONTGERON,O3,17.467,17.35,10.736,0.3,36.9,µg-m3,1
FR04149,MONTGERON,NOX as NO2,44.78,38.787,25.274,14.325,106.975,µg-m3,3
FR04156,BOBIGNY,NO,7.448,2.45,10.685,0.825,37.925,µg-m3,1
FR04156,BOBIGNY,NO2,35.492,33.625,7.026,22.225,48.325,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,46.938,39.675,22.377,23.625,106.175,µg-m3,3
FR04156,BOBIGNY,PM10,21.615,21.125,5.1,13.75,32.125,µg-m3,2
FR04156,BOBIGNY,PM2.5,17.808,17.262,3.983,12.1,27.9,µg-m3,2
FR04158,Zone Rurale NO,O3,41.174,44.25,8.06,26.85,50.7,µg-m3,2
FR04158,Zone Rurale NO,PM10,17.533,16.4,4.949,11.8,29.8,µg-m3,1
FR04173,RD934 Coulommiers,PM10,27.545,25.8,4.953,22.0,40.175,µg-m3,2
FR04179,PARIS Stade Lenglen,NO,1.823,0.863,2.237,0.0,6.85,µg-m3,1
FR04179,PARIS Stade Lenglen,NO2,27.982,26.112,5.672,18.0,39.85,µg-m3,1
FR04179,PARIS Stade Lenglen,NOX as NO2,30.803,28.163,8.542,18.3,50.4,µg-m3,2
FR04179,PARIS Stade Lenglen,PM10,22.518,21.562,5.57,14.425,37.0,µg-m3,2
FR04180,RN20 - MONTLHERY,NO,123.894,128.288,75.197,15.625,277.45,µg-m3,3
FR04180,RN20 - MONTLHERY,NO2,52.047,52.825,21.053,17.05,91.725,µg-m3,3
FR04180,RN20 - MONTLHERY,NOX as NO2,241.842,249.212,135.934,41.025,517.2,µg-m3,6
