id,name,pollutant,mean,median,stdev,min,max,unit,note
FR01011,Metz-Centre,NO,1.665,0.975,1.662,0.325,7.0,µg-m3,1
FR01011,Metz-Centre,NO2,15.759,15.1,5.982,8.725,34.25,µg-m3,1
FR01011,Metz-Centre,O3,47.389,48.362,6.937,28.575,55.975,µg-m3,2
FR01011,Metz-Centre,NOX as NO2,18.183,16.975,8.146,9.275,44.775,µg-m3,2
FR01011,Metz-Centre,PM10,11.808,10.95,5.101,3.35,20.175,µg-m3,1
FR01011,Metz-Centre,PM2.5,9.805,9.225,2.529,5.85,14.625,µg-m3,1
FR01012,Metz-Borny,NO,3.621,2.175,3.667,0.775,13.225,µg-m3,1
FR01012,Metz-Borny,NO2,23.39,20.925,10.174,11.05,54.1,µg-m3,2
FR01012,Metz-Borny,NOX as NO2,28.945,24.35,14.915,12.2,72.625,µg-m3,2
FR01012,Metz-Borny,PM10,13.12,12.675,4.012,7.55,26.25,µg-m3,1
FR01014,Pont-à-Mousson,PM10,13.835,13.562,3.904,6.5,21.575,µg-m3,1
FR01015,Blénod-lès-PAM,PM10,15.782,16.225,5.382,7.5,24.7,µg-m3,1
FR01016,Atton,NO,0.534,0.525,0.287,0.075,1.325,µg-m3,1
FR01016,Atton,NO2,7.525,6.975,2.38,4.275,13.05,µg-m3,1
FR01016,Atton,NOX as NO2,8.091,7.625,2.757,4.05,15.1,µg-m3,1
FR01018,Scy-Chazelles,NO,1.511,1.137,1.01,0.325,3.625,µg-m3,1
FR01018,Scy-Chazelles,NO2,10.692,10.262,3.39,6.75,19.55,µg-m3,1
FR01018,Scy-Chazelles,O3,52.554,52.513,5.485,41.3,61.85,µg-m3,2
FR01018,Scy-Chazelles,NOX as NO2,13.023,12.387,4.783,7.525,25.1,µg-m3,1
FR01019,Thionville-Piscine,NO,1.548,1.425,0.561,0.825,2.975,µg-m3,1
FR01019,Thionville-Piscine,NO2,8.426,6.925,4.675,3.05,22.7,µg-m3,1
FR01019,Thionville-Piscine,NOX as NO2,10.799,9.4,5.29,5.6,26.35,µg-m3,1
FR01019,Thionville-Piscine,PM10,12.381,12.7,3.181,5.8,18.4,µg-m3,1
FR01020,Thionville-Centre,NO,7.634,7.5,3.68,3.3,17.125,µg-m3,1
FR01020,Thionville-Centre,NO2,17.863,15.6,8.723,7.025,37.35,µg-m3,1
FR01020,Thionville-Centre,O3,51.82,51.2,10.455,34.6,66.725,µg-m3,2
FR01020,Thionville-Centre,NOX as NO2,29.565,25.0,14.017,12.075,60.375,µg-m3,2
FR01020,Thionville-Centre,PM10,11.155,11.137,1.984,7.75,14.5,µg-m3,1
FR01020,Thionville-Centre,PM2.5,3.92,3.95,1.923,0.25,7.6,µg-m3,1
FR01021,Thionville-Garche,O3,62.997,64.925,9.881,43.275,77.125,µg-m3,2
FR01064,Metz- Pont Grilles,NO,26.369,25.962,21.544,0.85,66.85,µg-m3,1
FR01064,Metz- Pont Grilles,NO2,31.337,34.237,15.797,7.875,62.45,µg-m3,2
FR01064,Metz- Pont Grilles,NOX as NO2,71.679,75.375,48.605,9.125,164.9,µg-m3,4
FR01064,Metz- Pont Grilles,PM10,19.722,16.637,8.821,8.4,38.625,µg-m3,1
FR01065,Belleville sur Meuse,NO,22.1,14.837,24.209,1.75,101.175,µg-m3,1
FR01065,Belleville sur Meuse,NO2,22.849,22.038,13.146,7.0,47.775,µg-m3,2
FR01065,Belleville sur Meuse,PM2.5,11.967,11.425,3.569,5.2,19.85,µg-m3,2
FR02001,Berre l'Etang,O3,54.761,55.625,7.748,32.525,64.925,µg-m3,2
FR02001,Berre l'Etang,C6H6,1.396,0.476,1.99,0.26,8.635,µg-m3,0
FR02004,Martigues P. Central,SO2,1.569,1.712,0.394,0.675,2.025,µg-m3,1
FR02004,Martigues P. Central,O3,59.757,59.862,4.165,50.3,66.1,µg-m3,2
FR02006,Martigues Laurons,SO2,2.078,1.363,1.528,0.7,6.575,µg-m3,1
FR02007,Martigues La Gatasse,SO2,0.697,0.675,0.263,0.167,1.1,µg-m3,1
FR02008,Port de Bouc Leque,SO2,3.419,2.9,1.753,1.867,7.875,µg-m3,1
FR02008,Port de Bouc Leque,PM10,17.073,18.175,3.304,9.775,21.075,µg-m3,1
FR02008,Port de Bouc Leque,PM2.5,10.286,9.9,3.424,4.475,16.95,µg-m3,2
FR02009,Port Saint Louis,PM10,13.004,12.75,2.811,8.75,18.1,µg-m3,1
FR02011,Fos sur Mer,SO2,1.385,1.288,0.528,0.375,2.55,µg-m3,1
FR02012,Istres,O3,51.242,52.45,4.646,41.275,58.8,µg-m3,2
FR02013,Fos Les Carabins,SO2,1.504,1.612,0.615,0.25,2.65,µg-m3,1
FR02013,Fos Les Carabins,PM2.5,8.312,7.725,2.628,4.7,13.3,µg-m3,1
FR02020,Rognac les Brets,PM2.5,8.77,5.0,9.299,1.5,37.1,µg-m3,1
FR02021,Sausset les Pins,SO2,1.475,1.325,0.597,0.5,3.25,µg-m3,1
