id,name,pollutant,mean,median,stdev,min,max,unit,note
FR01064,Metz- Pont Grilles,NO2,13.369,14.675,9.978,0.625,32.45,µg-m3,1
FR01064,Metz- Pont Grilles,NOX as NO2,28.434,32.375,21.952,1.65,75.2,µg-m3,2
FR01064,Metz- Pont Grilles,PM10,9.089,8.963,3.807,1.6,15.2,µg-m3,1
FR01065,Belleville sur Meuse,NO,14.242,13.625,11.276,1.575,33.075,µg-m3,1
FR01065,Belleville sur Meuse,NO2,13.9,14.925,9.726,2.05,28.025,µg-m3,1
FR01065,Belleville sur Meuse,PM2.5,5.54,5.713,1.984,1.525,9.2,µg-m3,1
FR02001,Berre l'Etang,O3,17.731,16.288,13.869,2.05,52.025,µg-m3,2
FR02001,Berre l'Etang,C6H6,6.409,5.43,5.769,0.603,20.3,µg-m3,0
FR02004,Martigues P. Central,SO2,1.594,1.288,0.845,0.65,4.767,µg-m3,1
FR02004,Martigues P. Central,O3,16.976,15.75,9.202,4.9,48.3,µg-m3,1
FR02006,Martigues Laurons,SO2,2.534,1.837,1.767,1.075,6.975,µg-m3,1
FR02007,Martigues La Gatasse,SO2,2.98,2.525,1.493,1.4,7.633,µg-m3,1
FR02008,Port de Bouc Leque,SO2,3.369,3.196,0.872,1.75,6.125,µg-m3,1
FR02008,Port de Bouc Leque,PM10,27.88,24.225,11.639,13.175,55.275,µg-m3,2
FR02008,Port de Bouc Leque,PM2.5,18.8,16.25,7.83,10.075,38.75,µg-m3,2
FR02009,Port Saint Louis,SO2,1.653,1.721,0.627,0.725,3.1,µg-m3,1
FR02009,Port Saint Louis,PM10,14.354,13.625,3.611,8.15,21.85,µg-m3,1
FR02011,Fos sur Mer,SO2,1.881,1.875,1.26,0.125,4.85,µg-m3,1
FR02012,Istres,O3,8.175,7.862,6.352,0.875,19.025,µg-m3,1
FR02013,Fos Les Carabins,SO2,1.181,0.95,0.744,0.1,2.75,µg-m3,1
FR02013,Fos Les Carabins,PM2.5,18.956,14.863,11.75,7.6,51.525,µg-m3,2
FR02020,Rognac les Brets,PM2.5,23.069,19.95,12.949,9.125,62.05,µg-m3,3
FR02021,Sausset les Pins,SO2,1.077,0.987,0.517,0.175,2.125,µg-m3,1
FR02021,Sausset les Pins,O3,26.702,26.25,10.422,5.875,50.725,µg-m3,2
FR02022,Arles,NO,11.095,8.938,9.382,0.333,35.125,µg-m3,1
FR02022,Arles,NO2,23.778,17.462,13.026,5.767,55.975,µg-m3,2
FR02022,Arles,O3,9.396,6.525,7.086,2.0,27.825,µg-m3,1
FR02022,Arles,NOX as NO2,40.797,35.987,26.333,6.233,109.85,µg-m3,3
FR02022,Arles,PM10,22.303,21.45,5.598,13.575,40.65,µg-m3,2
FR02022,Arles,PM2.5,17.094,18.375,5.057,7.35,26.425,µg-m3,2
FR02028,Martigues Lavera,SO2,3.557,3.188,1.08,2.525,6.925,µg-m3,1
FR02028,Martigues Lavera,C6H6,2.362,1.001,3.785,0.25,17.848,µg-m3,0
FR02029,Chateauneuf La Mede,SO2,3.538,2.95,1.845,1.575,8.9,µg-m3,1
FR02029,Chateauneuf La Mede,PM10,33.384,27.237,16.052,16.125,74.725,µg-m3,2
FR02041,SALON,NO,21.421,9.688,23.761,0.6,81.925,µg-m3,1
FR02041,SALON,NO2,22.529,21.125,13.215,7.975,57.725,µg-m3,2
FR02041,SALON,O3,14.127,8.575,12.867,0.325,42.55,µg-m3,1
FR02041,SALON,NOX as NO2,55.385,40.788,48.318,9.0,177.8,µg-m3,4
FR02041,SALON,PM10,29.106,24.225,13.102,13.2,58.275,µg-m3,2
FR02041,SALON,PM2.5,24.007,20.288,11.275,9.575,48.825,µg-m3,3
FR02043,Marignane,SO2,3.701,3.846,0.675,2.4,4.725,µg-m3,1
FR02043,Marignane,NO,29.264,12.938,39.916,0.65,140.325,µg-m3,1
FR02043,Marignane,NO2,28.663,25.45,14.163,8.8,60.025,µg-m3,2
FR02043,Marignane,CO,0.462,0.349,0.222,0.27,1.007,mg-m3,0
FR02043,Marignane,NOX as NO2,73.531,42.712,73.573,9.75,262.025,µg-m3,5
FR02043,Marignane,PM10,33.487,29.725,9.688,22.55,56.775,µg-m3,2
FR02043,Marignane,PM2.5,27.247,26.988,6.453,18.05,41.45,µg-m3,4
FR03006,MARSEILLE RABATAU,NO,96.634,69.637,71.467,4.275,267.025,µg-m3,3
FR03006,MARSEILLE RABATAU,NO2,50.598,52.888,13.65,24.467,68.625,µg-m3,2
FR03006,MARSEILLE RABATAU,NOX as NO2,197.82,157.613,121.033,31.05,477.075,µg-m3,6
FR03006,MARSEILLE RABATAU,PM10,47.831,44.625,14.711,28.025,75.65,µg-m3,3
FR03006,MARSEILLE RABATAU,PM2.5,22.902,22.225,8.15,9.225,37.2,µg-m3,3
FR03014,MARSEILLE ST LOUIS,NO,29.347,16.45,32.323,1.1,117.425,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO2,33.176,29.525,15.361,13.9,65.9,µg-m3,2
FR03014,MARSEILLE ST LOUIS,NOX as NO2,78.166,51.75,62.498,15.625,231.575,µg-m3,5
FR03014,MARSEILLE ST LOUIS,PM10,26.841,23.1,7.464,18.025,42.375,µg-m3,2
FR03014,MARSEILLE ST LOUIS,PM2.5,21.764,20.9,6.648,11.65,32.75,µg-m3,3
FR03021,AIX ROY RENE,NO,27.567,30.962,19.557,1.75,57.55,µg-m3,1
FR03021,AIX ROY RENE,NO2,26.869,28.462,10.698,8.733,45.65,µg-m3,2
FR03021,AIX ROY RENE,NOX as NO2,69.167,81.138,38.339,12.033,119.025,µg-m3,3
FR03021,AIX ROY RENE,PM10,25.659,24.288,6.785,14.25,39.075,µg-m3,2
FR03027,PLAN AUPS/STE  BAUME,O3,75.043,74.763,5.579,64.967,83.85,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NO,32.653,24.587,34.308,0.4,130.0,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,NO2,24.217,24.788,11.462,7.0,42.5,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NOX as NO2,74.31,66.713,62.157,7.667,238.925,µg-m3,5
FR03029,AIX CENTRE ECOLE ART,PM10,31.619,24.062,17.238,12.95,65.55,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,PM2.5,21.533,17.087,11.988,8.725,50.525,µg-m3,3
FR03030,GARDANNE,PM10,37.052,31.338,16.979,19.45,77.75,µg-m3,2
FR03030,GARDANNE,PM2.5,22.279,19.975,8.817,7.65,41.25,µg-m3,3
FR03032,AUBAGNE LES PASSONS,NO,19.452,13.463,18.501,0.433,62.6,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NO2,30.796,28.862,15.714,9.4,64.75,µg-m3,2
FR03032,AUBAGNE LES PASSONS,O3,10.968,5.588,10.033,2.025,31.475,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NOX as NO2,60.641,55.875,36.467,10.35,120.3,µg-m3,4
FR03037,VALLEE HUVEAUNE,O3,12.28,5.013,13.745,0.025,41.675,µg-m3,1
FR03037,VALLEE HUVEAUNE,C6H6,4.017,3.271,2.022,1.157,8.012,µg-m3,0
FR03043,MARSEILLE 5 AVENUES,SO2,1.52,1.408,0.864,0.0,3.125,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO,30.674,20.062,35.095,0.233,150.65,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO2,37.548,39.338,13.451,16.925,60.825,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,O3,9.828,8.025,8.452,1.15,24.675,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NOX as NO2,84.583,64.55,62.813,18.375,288.3,µg-m3,5
FR03043,MARSEILLE 5 AVENUES,PM10,26.629,25.962,8.76,16.45,50.75,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,PM2.5,21.047,21.0,8.665,9.975,43.425,µg-m3,3
FR03048,AIX PLATANES,O3,10.298,8.038,8.132,1.0,25.033,µg-m3,1
FR03060,LA SEYNE GENOUD,NO,6.629,3.3,7.0,0.9,28.55,µg-m3,1
FR03060,LA SEYNE GENOUD,NO2,20.326,19.125,9.722,10.125,49.125,µg-m3,2
FR03060,LA SEYNE GENOUD,NOX as NO2,30.499,27.288,19.887,12.125,92.925,µg-m3,3
FR03067,BRIGNOLES,O3,36.77,32.412,16.004,17.6,69.55,µg-m3,2
FR03067,BRIGNOLES,PM10,17.836,18.125,4.369,9.65,30.775,µg-m3,1
FR03068,TOULON FOCH,NO,39.119,20.05,49.737,1.75,183.175,µg-m3,1
FR03068,TOULON FOCH,NO2,40.092,40.712,18.187,10.875,73.6,µg-m3,2
FR03068,TOULON FOCH,NOX as NO2,100.065,66.912,91.748,13.625,352.125,µg-m3,6
FR03068,TOULON FOCH,PM10,25.239,24.55,9.008,11.825,46.575,µg-m3,2
FR03069,HYERES,O3,43.448,43.075,11.086,25.075,61.625,µg-m3,2
FR03069,HYERES,PM10,12.395,12.2,3.217,6.9,19.3,µg-m3,1
FR03070,ESTEREL,NO,1.423,0.95,1.147,0.267,4.475,µg-m3,1
FR03070,ESTEREL,NO2,8.019,8.8,3.033,3.0,13.225,µg-m3,1
FR03070,ESTEREL,O3,33.233,31.125,13.492,16.7,60.6,µg-m3,2
FR03070,ESTEREL,NOX as NO2,10.199,10.413,4.035,3.5,16.75,µg-m3,1
FR03070,ESTEREL,PM10,15.902,15.0,5.797,7.625,31.95,µg-m3,1
FR03070,ESTEREL,PM2.5,13.517,12.8,5.66,6.5,33.8,µg-m3,2
FR03071,TOULON CLARET,NO,6.731,3.175,8.598,0.15,36.525,µg-m3,1
FR03071,TOULON CLARET,NO2,27.995,27.925,15.331,7.775,57.825,µg-m3,2
FR03071,TOULON CLARET,O3,31.691,30.517,16.778,4.8,69.55,µg-m3,2
FR03071,TOULON CLARET,NOX as NO2,38.299,35.362,26.178,7.975,113.825,µg-m3,3
FR03071,TOULON CLARET,PM10,21.702,20.3,6.895,11.875,45.65,µg-m3,2
FR03071,TOULON CLARET,PM2.5,10.648,10.338,4.462,2.35,21.675,µg-m3,2
FR03080,AVIGNON   MAIRIE,NO,33.433,17.012,38.625,1.25,144.85,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO2,20.94,17.962,11.586,5.6,46.25,µg-m3,2
FR03080,AVIGNON   MAIRIE,O3,9.251,7.838,5.7,2.625,19.267,µg-m3,1
FR03080,AVIGNON   MAIRIE,NOX as NO2,72.221,49.45,69.252,7.675,259.9,µg-m3,5
FR03080,AVIGNON   MAIRIE,PM10,33.871,26.85,17.96,13.9,65.9,µg-m3,2
FR03080,AVIGNON   MAIRIE,PM2.5,28.741,21.413,15.312,12.725,54.625,µg-m3,4
FR03084,LE PONTET,NO,50.96,17.913,60.557,3.075,190.75,µg-m3,1
FR03084,LE PONTET,NO2,21.243,18.925,9.018,9.1,37.7,µg-m3,1
FR03084,LE PONTET,NOX as NO2,99.397,47.212,99.177,13.975,330.075,µg-m3,5
FR03086,APT,O3,16.204,17.562,9.824,0.2,31.725,µg-m3,1
FR03087,Avignon Semard,NO,77.455,48.312,73.773,2.025,244.2,µg-m3,3
FR03087,Avignon Semard,NO2,30.854,30.475,16.281,7.475,60.375,µg-m3,2
FR03087,Avignon Semard,NOX as NO2,149.63,110.213,127.602,10.9,434.75,µg-m3,6
FR03087,Avignon Semard,PM10,40.291,31.65,26.185,13.3,88.925,µg-m3,3
FR03088,CARPENTRAS,O3,18.087,19.012,6.554,4.8,28.3,µg-m3,1
FR04002,GENNEVILLIERS,NO,1.711,1.7,0.645,0.55,2.975,µg-m3,1
FR04002,GENNEVILLIERS,NO2,12.6,11.5,5.935,4.4,23.175,µg-m3,1
FR04002,GENNEVILLIERS,NOX as NO2,15.237,14.9,6.473,5.95,26.65,µg-m3,1
FR04002,GENNEVILLIERS,PM10,10.29,12.363,4.238,2.725,15.45,µg-m3,1
FR04002,GENNEVILLIERS,PM2.5,6.409,7.562,2.17,2.05,8.625,µg-m3,1
FR04004,PARIS 18eme,NO,1.583,1.65,0.565,0.675,2.625,µg-m3,1
FR04004,PARIS 18eme,NO2,17.853,16.125,7.023,8.8,28.675,µg-m3,1
FR04004,PARIS 18eme,O3,57.419,56.35,8.082,43.75,71.4,µg-m3,2
FR04004,PARIS 18eme,NOX as NO2,20.293,18.612,7.676,9.875,31.525,µg-m3,1
FR04004,PARIS 18eme,PM10,15.02,16.612,5.466,4.45,23.525,µg-m3,1
FR04004,PARIS 18eme,PM2.5,6.983,6.887,2.314,1.925,11.15,µg-m3,1
FR04012,Place Victor Basch,NO,40.093,43.45,21.403,9.4,81.575,µg-m3,1
FR04012,Place Victor Basch,NO2,36.232,35.25,16.876,10.1,68.4,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,97.708,102.863,49.209,25.233,186.225,µg-m3,4
FR04012,Place Victor Basch,PM10,20.891,21.863,6.457,7.05,31.075,µg-m3,2
FR04014,PARIS 12eme,NO,1.75,1.575,1.243,0.275,4.425,µg-m3,1
FR04014,PARIS 12eme,NO2,21.793,17.775,12.209,6.5,45.175,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,24.513,21.175,13.957,6.95,51.7,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NO,2.315,2.175,0.724,1.35,3.825,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,16.253,13.7,9.402,5.7,38.1,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,O3,53.348,52.925,8.901,32.4,67.05,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,19.827,17.387,10.378,7.9,43.1,µg-m3,2
FR04018,AUBERVILLIERS,NO,1.448,1.2,1.178,0.0,3.4,µg-m3,1
FR04018,AUBERVILLIERS,NO2,22.001,21.7,10.922,6.55,37.1,µg-m3,1
FR04018,AUBERVILLIERS,NOX as NO2,25.161,26.5,12.577,7.7,42.375,µg-m3,2
FR04023,CERGY-PONTOISE,O3,67.837,69.275,7.154,45.7,77.45,µg-m3,2
FR04023,CERGY-PONTOISE,PM10,15.403,17.512,6.586,3.425,24.425,µg-m3,1
FR04024,GONESSE,NO,0.003,0.0,0.01,0.0,0.033,µg-m3,1
FR04024,GONESSE,NO2,19.31,17.771,9.351,4.175,34.45,µg-m3,1
FR04024,GONESSE,NOX as NO2,18.09,16.904,9.693,2.175,33.75,µg-m3,1
FR04024,GONESSE,PM2.5,7.806,7.75,1.584,5.025,12.175,µg-m3,1
FR04029,VERSAILLES,NO,0.285,0.275,0.209,0.025,0.75,µg-m3,1
FR04029,VERSAILLES,NO2,6.818,6.713,2.66,2.55,11.45,µg-m3,1
FR04029,VERSAILLES,O3,63.785,63.125,5.289,56.5,73.15,µg-m3,2
FR04029,VERSAILLES,NOX as NO2,7.254,7.412,2.894,2.65,12.175,µg-m3,1
FR04031,Av Champs Elysees,NO,9.666,10.6,5.095,2.15,16.7,µg-m3,1
FR04031,Av Champs Elysees,NO2,19.892,21.012,9.331,5.4,37.05,µg-m3,1
FR04031,Av Champs Elysees,NOX as NO2,34.684,40.562,16.601,8.65,57.2,µg-m3,2
FR04031,Av Champs Elysees,PM10,20.3,20.65,7.801,8.6,32.3,µg-m3,2
FR04034,VITRY-SUR-SEINE,SO2,0.148,0.125,0.139,0.0,0.425,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,0.293,0.05,0.4,0.0,1.35,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,16.107,14.238,7.127,6.6,27.95,µg-m3,1
FR04034,VITRY-SUR-SEINE,O3,52.553,53.05,7.39,40.35,66.4,µg-m3,2
FR04034,VITRY-SUR-SEINE,NOX as NO2,16.233,15.35,7.641,5.725,28.075,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM10,11.939,14.262,4.327,4.475,17.175,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM2.5,7.549,8.325,2.054,3.325,9.675,µg-m3,1
FR04037,PARIS 13eme,NO,0.594,0.312,0.587,0.0,1.85,µg-m3,1
FR04037,PARIS 13eme,NO2,17.123,13.688,9.415,4.467,34.475,µg-m3,1
FR04037,PARIS 13eme,O3,50.374,50.625,9.521,33.4,67.2,µg-m3,2
FR04037,PARIS 13eme,NOX as NO2,18.975,15.713,10.273,4.725,38.525,µg-m3,1
FR04038,Zone Rurale SO,NO,0.068,0.05,0.071,0.0,0.25,µg-m3,1
FR04038,Zone Rurale SO,NO2,2.886,2.8,0.88,1.6,4.975,µg-m3,1
FR04038,Zone Rurale SO,O3,63.199,63.525,5.021,55.15,71.6,µg-m3,2
FR04038,Zone Rurale SO,NOX as NO2,2.962,2.9,0.929,1.55,5.075,µg-m3,1
FR04048,Zone Rurale Nord,O3,67.964,70.65,8.607,46.7,84.5,µg-m3,2
FR04048,Zone Rurale Nord,PM2.5,5.438,6.375,2.779,0.0,9.475,µg-m3,1
FR04049,LES ULIS,O3,67.429,67.5,3.951,61.1,74.1,µg-m3,2
FR04051,ARGENTEUIL,NO,3.689,4.067,2.74,0.0,8.575,µg-m3,1
FR04051,ARGENTEUIL,NO2,17.421,15.575,8.916,2.9,34.775,µg-m3,1
FR04051,ARGENTEUIL,NOX as NO2,23.018,22.2,12.626,2.35,45.6,µg-m3,2
FR04055,PARIS 1er Les Halles,NO,1.633,1.275,0.839,0.6,3.025,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,18.752,18.288,8.055,7.25,32.775,µg-m3,1
FR04055,PARIS 1er Les Halles,O3,51.908,49.675,9.124,34.55,68.9,µg-m3,2
FR04055,PARIS 1er Les Halles,NOX as NO2,21.284,21.038,9.051,8.4,36.975,µg-m3,1
FR04055,PARIS 1er Les Halles,PM10,13.804,15.062,5.419,4.725,22.275,µg-m3,1
FR04055,PARIS 1er Les Halles,PM2.5,8.196,8.837,2.181,3.65,10.8,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO,69.816,66.438,45.25,13.25,194.2,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO2,42.477,41.6,17.341,17.2,75.025,µg-m3,2
FR04058,Auto A1 -Saint-Denis,CO,0.306,0.29,0.097,0.142,0.485,mg-m3,0
FR04058,Auto A1 -Saint-Denis,NOX as NO2,149.669,147.15,85.844,37.875,372.725,µg-m3,6
FR04058,Auto A1 -Saint-Denis,PM10,20.419,17.163,6.365,14.725,34.05,µg-m3,2
FR04058,Auto A1 -Saint-Denis,PM2.5,8.008,8.137,2.612,4.8,11.9,µg-m3,1
FR04059,SAINT-DENIS,NO,1.229,1.125,0.812,0.15,2.675,µg-m3,1
FR04059,SAINT-DENIS,NO2,23.277,25.975,9.782,4.95,37.775,µg-m3,1
FR04059,SAINT-DENIS,NOX as NO2,25.173,28.725,10.631,5.375,39.675,µg-m3,1
FR04060,PARIS 7eme,NO,0.487,0.412,0.385,0.0,1.4,µg-m3,1
FR04060,PARIS 7eme,NO2,12.415,12.825,5.322,4.45,23.425,µg-m3,1
FR04060,PARIS 7eme,NOX as NO2,13.196,14.275,5.703,4.5,25.525,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO,4.076,2.938,2.772,0.925,10.075,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,16.395,14.562,6.708,7.3,31.975,µg-m3,1
FR04063,MANTES-LA-JOLIE,O3,48.177,48.475,6.949,32.15,60.35,µg-m3,2
FR04063,MANTES-LA-JOLIE,NOX as NO2,22.685,19.525,10.659,8.775,44.55,µg-m3,2
FR04066,Zone rurale Sud,O3,62.574,62.45,1.982,59.35,65.75,µg-m3,2
FR04066,Zone rurale Sud,PM10,9.721,11.025,3.501,3.575,13.45,µg-m3,1
FR04066,Zone rurale Sud,PM2.5,6.669,7.525,2.051,2.825,8.825,µg-m3,1
FR04069,MELUN,NO,1.876,2.0,1.058,0.6,3.9,µg-m3,1
FR04069,MELUN,NO2,10.359,9.988,6.654,2.65,24.25,µg-m3,1
FR04069,MELUN,O3,54.049,54.2,5.294,39.6,62.9,µg-m3,2
FR04069,MELUN,NOX as NO2,13.256,13.175,8.142,3.675,29.3,µg-m3,1
FR04071,Rue Bonaparte,NO,17.801,12.287,14.324,2.0,48.35,µg-m3,1
FR04071,Rue Bonaparte,NO2,27.686,25.413,12.935,10.625,53.5,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,54.596,43.775,33.784,13.925,127.625,µg-m3,4
FR04098,LOGNES,NO,0.29,0.275,0.26,0.0,0.85,µg-m3,1
FR04098,LOGNES,NO2,9.819,10.113,4.951,3.525,20.425,µg-m3,1
FR04098,LOGNES,O3,58.881,58.7,5.712,45.8,68.95,µg-m3,2
FR04098,LOGNES,NOX as NO2,10.252,11.125,5.269,3.375,21.1,µg-m3,1
FR04098,LOGNES,PM10,12.985,14.312,4.471,4.2,20.775,µg-m3,1
FR04099,NOGENT-SUR-MARNE,PM10,15.66,16.438,4.757,7.675,23.5,µg-m3,1
FR04100,VILLEMOMBLE,NO,1.143,0.7,0.741,0.275,2.8,µg-m3,1
FR04100,VILLEMOMBLE,NO2,17.089,15.863,8.196,5.35,33.15,µg-m3,1
FR04100,VILLEMOMBLE,O3,48.367,47.0,7.931,32.85,65.15,µg-m3,2
FR04100,VILLEMOMBLE,NOX as NO2,18.855,18.125,9.093,5.875,37.45,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO,2.033,2.538,1.189,0.475,4.3,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,18.541,17.8,8.17,6.767,37.5,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,O3,46.707,46.925,7.934,25.65,63.0,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,21.68,22.312,9.797,7.567,44.125,µg-m3,2
FR04118,Place de l'Opéra,NO,25.604,26.013,16.867,2.15,49.05,µg-m3,1
FR04118,Place de l'Opéra,NO2,32.184,34.087,15.589,9.7,57.625,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,71.256,73.925,41.251,13.425,125.85,µg-m3,4
FR04118,Place de l'Opéra,PM10,16.7,15.713,6.885,4.625,28.675,µg-m3,1
FR04122,RN6-MELUN,NO,37.697,41.987,21.255,7.367,67.7,µg-m3,1
FR04122,RN6-MELUN,NO2,26.568,31.45,15.75,3.233,46.7,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,84.383,94.463,48.215,15.167,150.525,µg-m3,4
FR04122,RN6-MELUN,PM10,16.985,18.0,6.875,6.275,28.775,µg-m3,1
FR04122,RN6-MELUN,PM2.5,6.083,6.162,2.242,1.85,10.95,µg-m3,1
FR04123,RN2-PANTIN,NO,23.167,19.775,19.654,1.567,63.85,µg-m3,1
FR04123,RN2-PANTIN,NO2,38.739,37.475,19.931,8.1,70.1,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,74.279,67.862,49.398,10.533,164.775,µg-m3,4
FR04123,RN2-PANTIN,PM10,20.427,20.212,9.026,6.175,40.3,µg-m3,2
FR04131,Boulevard Haussmann,NO,13.286,14.15,7.003,2.1,24.925,µg-m3,1
FR04131,Boulevard Haussmann,NO2,24.988,24.575,10.953,7.6,42.95,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,45.379,43.875,20.853,10.875,81.125,µg-m3,2
FR04131,Boulevard Haussmann,PM10,17.858,18.3,6.832,5.8,29.05,µg-m3,1
FR04131,Boulevard Haussmann,PM2.5,7.812,8.0,1.934,4.0,11.7,µg-m3,1
FR04135,Boulevard Soult,NO,7.806,6.725,6.5,0.975,28.3,µg-m3,1
FR04135,Boulevard Soult,NO2,30.59,30.075,13.272,12.625,55.3,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,42.571,41.263,22.688,14.325,97.125,µg-m3,3
FR04141,Quai des Celestins,NO,6.818,7.037,3.086,2.375,12.55,µg-m3,1
FR04141,Quai des Celestins,NO2,16.746,15.125,8.297,5.55,33.2,µg-m3,1
FR04141,Quai des Celestins,NOX as NO2,27.233,26.887,12.673,9.55,52.55,µg-m3,2
FR04142,Zone Rurale Nord-Est,O3,59.608,59.325,3.461,54.4,67.0,µg-m3,2
FR04149,MONTGERON,NO,1.888,2.062,0.655,1.025,2.975,µg-m3,1
FR04149,MONTGERON,NO2,9.615,9.988,3.714,3.425,16.0,µg-m3,1
FR04149,MONTGERON,O3,57.34,56.5,4.834,48.9,69.0,µg-m3,2
FR04149,MONTGERON,NOX as NO2,12.516,13.125,4.628,5.0,20.375,µg-m3,1
FR04156,BOBIGNY,NO,1.145,0.537,1.186,0.075,3.625,µg-m3,1
FR04156,BOBIGNY,NO2,19.176,20.413,8.583,5.55,34.95,µg-m3,1
FR04156,BOBIGNY,NOX as NO2,20.984,21.863,9.878,5.775,37.1,µg-m3,1
FR04156,BOBIGNY,PM10,17.153,15.4,6.163,6.4,26.7,µg-m3,1
FR04156,BOBIGNY,PM2.5,10.446,9.075,4.767,4.3,22.325,µg-m3,2
FR04158,Zone Rurale NO,O3,66.867,65.75,7.443,54.3,84.85,µg-m3,2
FR04158,Zone Rurale NO,PM10,13.681,16.737,7.17,2.55,25.45,µg-m3,1
FR04173,RD934 Coulommiers,PM10,15.834,16.438,5.492,5.325,23.775,µg-m3,1
