id,name,pollutant,mean,median,stdev,min,max,unit,note
FR01020,Thionville-Centre,NOX as NO2,26.931,21.962,11.234,16.4,49.775,µg-m3,2
FR01020,Thionville-Centre,PM10,11.591,11.3,2.904,5.75,18.525,µg-m3,1
FR01021,Thionville-Garche,O3,17.887,16.462,7.918,2.475,31.85,µg-m3,1
FR01059,HAYANGE-MARSPICH,PM10,17.411,16.488,7.485,4.9,28.9,µg-m3,1
FR01064,Metz- Pont Grilles,NO,46.415,14.175,49.298,2.775,145.65,µg-m3,1
FR01064,Metz- Pont Grilles,NO2,20.226,13.0,12.254,8.475,52.05,µg-m3,2
FR01064,Metz- Pont Grilles,NOX as NO2,91.282,33.225,86.966,13.4,259.4,µg-m3,5
FR01064,Metz- Pont Grilles,PM10,15.582,12.387,7.936,5.825,30.5,µg-m3,1
FR01065,Belleville sur Meuse,NO,15.239,9.75,13.733,3.725,49.25,µg-m3,1
FR01065,Belleville sur Meuse,NO2,14.409,11.175,7.571,6.75,36.3,µg-m3,1
FR01065,Belleville sur Meuse,NOX as NO2,37.755,23.05,28.235,14.15,104.025,µg-m3,3
FR01065,Belleville sur Meuse,PM2.5,11.838,10.587,8.621,2.125,38.875,µg-m3,2
FR02001,Berre l'Etang,O3,13.066,10.458,9.34,1.625,32.175,µg-m3,1
FR02001,Berre l'Etang,C6H6,2.566,2.576,0.746,1.268,4.723,µg-m3,0
FR02004,Martigues P. Central,SO2,0.871,0.812,0.32,0.2,1.5,µg-m3,1
FR02004,Martigues P. Central,O3,15.146,13.008,8.742,2.975,37.275,µg-m3,1
FR02006,Martigues Laurons,SO2,2.339,2.0,1.193,1.233,6.65,µg-m3,1
FR02007,Martigues La Gatasse,SO2,1.594,1.529,0.27,1.025,2.275,µg-m3,1
FR02008,Port de Bouc Leque,SO2,2.549,2.683,0.884,0.5,3.967,µg-m3,1
FR02008,Port de Bouc Leque,PM10,20.447,14.45,12.535,6.675,50.5,µg-m3,2
FR02008,Port de Bouc Leque,PM2.5,15.471,13.75,6.452,8.0,31.475,µg-m3,2
FR02009,Port Saint Louis,SO2,3.578,2.737,3.179,1.667,15.3,µg-m3,1
FR02009,Port Saint Louis,PM10,20.137,18.9,16.582,1.6,64.825,µg-m3,2
FR02011,Fos sur Mer,SO2,1.1,0.812,1.106,0.05,3.225,µg-m3,1
FR02012,Istres,O3,11.912,10.812,6.509,4.025,28.05,µg-m3,1
FR02013,Fos Les Carabins,SO2,5.181,3.35,5.413,0.1,13.875,µg-m3,1
FR02013,Fos Les Carabins,PM2.5,16.32,14.2,10.424,1.8,34.375,µg-m3,2
FR02020,Rognac les Brets,PM2.5,8.637,7.537,4.102,3.5,19.875,µg-m3,1
FR02021,Sausset les Pins,SO2,1.466,1.375,0.981,0.05,2.933,µg-m3,1
FR02021,Sausset les Pins,O3,19.104,18.0,10.684,0.475,35.15,µg-m3,1
FR02022,Arles,NO,3.98,3.237,2.687,0.7,9.1,µg-m3,1
FR02022,Arles,NO2,18.123,17.212,5.45,10.55,31.675,µg-m3,1
FR02022,Arles,O3,7.312,7.275,3.881,0.55,16.6,µg-m3,1
FR02022,Arles,NOX as NO2,24.23,23.488,6.852,11.575,39.375,µg-m3,1
FR02022,Arles,PM10,19.298,16.175,9.808,8.375,40.9,µg-m3,1
FR02022,Arles,PM2.5,18.097,14.975,9.236,8.025,37.8,µg-m3,2
FR02028,Martigues Lavera,SO2,2.799,2.75,0.941,1.5,5.175,µg-m3,1
FR02028,Martigues Lavera,C6H6,0.746,0.499,0.731,0.175,3.007,µg-m3,0
FR02029,Chateauneuf La Mede,SO2,1.517,1.488,0.32,1.075,2.05,µg-m3,1
FR02029,Chateauneuf La Mede,PM10,16.124,13.738,6.596,9.45,34.725,µg-m3,1
FR02041,SALON,NO,3.961,1.675,4.494,0.825,14.4,µg-m3,1
FR02041,SALON,NO2,17.071,16.05,4.234,10.6,24.15,µg-m3,1
FR02041,SALON,O3,13.232,10.938,10.921,0.8,30.9,µg-m3,1
FR02041,SALON,NOX as NO2,23.157,19.663,10.562,11.9,44.825,µg-m3,2
FR02041,SALON,PM10,12.789,11.312,4.005,7.275,22.35,µg-m3,1
FR02041,SALON,PM2.5,12.245,10.825,3.804,6.925,21.3,µg-m3,2
FR02043,Marignane,SO2,1.718,1.675,0.265,1.033,2.25,µg-m3,1
FR02043,Marignane,NO,4.842,3.15,4.555,1.225,17.45,µg-m3,1
FR02043,Marignane,NO2,20.954,22.263,6.327,9.3,32.05,µg-m3,1
FR02043,Marignane,CO,0.349,0.34,0.074,0.248,0.503,mg-m3,0
FR02043,Marignane,NOX as NO2,28.37,26.587,10.26,12.5,48.425,µg-m3,2
FR02043,Marignane,PM10,15.086,11.338,6.781,6.25,29.0,µg-m3,1
FR02043,Marignane,PM2.5,14.061,10.713,6.235,5.925,26.75,µg-m3,2
FR03006,MARSEILLE RABATAU,NO,22.91,22.038,7.635,11.65,39.1,µg-m3,1
FR03006,MARSEILLE RABATAU,NO2,32.541,29.562,6.351,24.05,44.9,µg-m3,2
FR03006,MARSEILLE RABATAU,NOX as NO2,66.711,64.838,16.104,41.0,103.6,µg-m3,3
FR03006,MARSEILLE RABATAU,PM10,20.154,19.462,5.25,10.8,32.3,µg-m3,2
FR03006,MARSEILLE RABATAU,PM2.5,14.325,14.175,6.101,5.575,24.0,µg-m3,2
FR03014,MARSEILLE ST LOUIS,NO,10.115,9.575,5.642,2.375,27.65,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NO2,24.394,24.962,6.376,11.5,32.65,µg-m3,1
FR03014,MARSEILLE ST LOUIS,NOX as NO2,39.893,41.788,13.889,16.175,71.0,µg-m3,2
FR03014,MARSEILLE ST LOUIS,PM10,16.548,15.963,6.444,6.225,30.0,µg-m3,1
FR03014,MARSEILLE ST LOUIS,PM2.5,15.165,15.037,6.027,4.95,27.725,µg-m3,2
FR03021,AIX ROY RENE,NO,14.665,13.438,8.595,2.475,30.075,µg-m3,1
FR03021,AIX ROY RENE,NO2,20.609,19.6,7.609,7.6,32.175,µg-m3,1
FR03021,AIX ROY RENE,NOX as NO2,43.114,37.888,19.825,12.45,76.35,µg-m3,2
FR03021,AIX ROY RENE,PM10,15.045,14.637,5.217,7.0,24.25,µg-m3,1
FR03027,PLAN AUPS/STE  BAUME,O3,39.672,42.788,19.251,6.9,61.475,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,NO,6.36,6.713,3.468,0.35,10.95,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,NO2,18.23,18.113,6.1,6.55,28.5,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,NOX as NO2,28.0,31.087,9.397,7.15,41.975,µg-m3,2
FR03029,AIX CENTRE ECOLE ART,PM10,15.854,15.713,3.675,9.45,24.225,µg-m3,1
FR03029,AIX CENTRE ECOLE ART,PM2.5,13.234,13.738,3.034,7.725,17.975,µg-m3,2
FR03030,GARDANNE,PM10,16.751,16.812,3.816,10.225,22.775,µg-m3,1
FR03030,GARDANNE,PM2.5,16.05,15.1,3.11,11.425,23.225,µg-m3,2
FR03032,AUBAGNE LES PASSONS,NO,3.185,2.075,2.793,0.25,9.45,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NO2,16.319,15.938,6.452,4.925,34.325,µg-m3,1
FR03032,AUBAGNE LES PASSONS,O3,13.556,12.775,8.951,2.15,28.875,µg-m3,1
FR03032,AUBAGNE LES PASSONS,NOX as NO2,21.21,20.4,10.109,5.325,48.85,µg-m3,2
FR03037,VALLEE HUVEAUNE,O3,12.556,12.325,10.306,0.2,35.425,µg-m3,1
FR03037,VALLEE HUVEAUNE,C6H6,2.013,2.083,0.844,0.33,3.713,µg-m3,0
FR03043,MARSEILLE 5 AVENUES,SO2,1.127,1.1,0.426,0.5,2.3,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO,6.397,5.025,6.793,0.15,24.725,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NO2,22.358,19.9,9.268,7.95,43.4,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,O3,15.499,16.525,13.101,0.633,38.4,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,NOX as NO2,31.342,24.212,19.16,9.925,75.5,µg-m3,2
FR03043,MARSEILLE 5 AVENUES,PM10,17.137,14.675,10.634,4.425,51.575,µg-m3,1
FR03043,MARSEILLE 5 AVENUES,PM2.5,15.886,13.537,9.676,3.85,46.35,µg-m3,2
FR03048,AIX PLATANES,O3,8.85,10.588,6.284,1.2,21.6,µg-m3,1
FR03060,LA SEYNE GENOUD,NO,4.072,3.65,2.136,1.75,11.325,µg-m3,1
FR03060,LA SEYNE GENOUD,NO2,19.226,18.762,5.517,11.275,29.35,µg-m3,1
FR03060,LA SEYNE GENOUD,NOX as NO2,25.501,25.025,7.615,14.85,39.575,µg-m3,1
FR03067,BRIGNOLES,O3,13.602,7.55,13.142,1.8,42.45,µg-m3,1
FR03067,BRIGNOLES,PM10,18.878,15.637,8.762,10.675,51.95,µg-m3,1
FR03068,TOULON FOCH,NO,13.173,10.188,8.906,4.6,39.775,µg-m3,1
FR03068,TOULON FOCH,NO2,25.84,21.65,7.912,16.175,42.4,µg-m3,2
FR03068,TOULON FOCH,NOX as NO2,46.031,38.183,21.026,23.175,103.35,µg-m3,3
FR03068,TOULON FOCH,PM10,22.856,19.775,8.27,11.85,38.9,µg-m3,2
FR03069,HYERES,O3,19.549,18.163,6.125,11.45,32.225,µg-m3,1
FR03069,HYERES,PM10,11.989,11.812,3.425,5.725,20.55,µg-m3,1
FR03070,ESTEREL,NO,1.673,1.688,0.719,0.725,3.575,µg-m3,1
FR03070,ESTEREL,NO2,9.37,8.387,4.399,4.8,18.5,µg-m3,1
FR03070,ESTEREL,O3,17.115,14.15,10.937,5.45,39.0,µg-m3,1
FR03070,ESTEREL,NOX as NO2,11.924,10.404,5.104,6.85,24.0,µg-m3,1
FR03070,ESTEREL,PM10,23.517,18.475,12.963,7.55,53.975,µg-m3,2
FR03070,ESTEREL,PM2.5,22.46,16.438,13.475,9.125,51.55,µg-m3,3
FR03071,TOULON CLARET,NO,3.459,1.725,3.821,0.45,14.1,µg-m3,1
FR03071,TOULON CLARET,NO2,19.675,16.788,8.731,6.975,37.75,µg-m3,1
FR03071,TOULON CLARET,O3,17.472,14.45,14.939,1.25,51.3,µg-m3,2
FR03071,TOULON CLARET,NOX as NO2,24.966,18.988,14.095,8.25,59.35,µg-m3,2
FR03071,TOULON CLARET,PM10,23.121,21.375,7.762,10.55,36.95,µg-m3,2
FR03071,TOULON CLARET,PM2.5,16.586,14.2,7.573,4.525,30.05,µg-m3,2
FR03080,AVIGNON   MAIRIE,NO,8.248,9.062,3.01,2.7,15.675,µg-m3,1
FR03080,AVIGNON   MAIRIE,NO2,16.746,15.675,4.247,10.625,26.65,µg-m3,1
FR03080,AVIGNON   MAIRIE,O3,5.786,5.95,3.107,1.975,10.725,µg-m3,1
FR03080,AVIGNON   MAIRIE,NOX as NO2,29.397,28.238,7.323,19.325,50.65,µg-m3,2
FR03080,AVIGNON   MAIRIE,PM10,18.827,17.712,4.825,11.925,30.525,µg-m3,1
FR03080,AVIGNON   MAIRIE,PM2.5,18.028,16.95,4.521,11.325,28.725,µg-m3,2
FR03084,LE PONTET,NO,7.202,7.088,1.49,4.4,9.3,µg-m3,1
FR03084,LE PONTET,NO2,17.809,18.238,5.23,9.275,27.45,µg-m3,1
FR03084,LE PONTET,NOX as NO2,28.86,28.65,5.782,20.075,41.75,µg-m3,2
FR03086,APT,O3,12.458,7.025,11.338,1.6,38.225,µg-m3,1
FR03087,Avignon Semard,NO,20.956,17.012,10.226,9.1,47.725,µg-m3,1
FR03087,Avignon Semard,NO2,22.171,20.613,4.795,14.325,34.8,µg-m3,1
FR03087,Avignon Semard,NOX as NO2,54.317,47.062,18.468,33.3,102.725,µg-m3,3
FR03087,Avignon Semard,PM10,20.554,19.45,8.087,9.7,35.2,µg-m3,2
FR03088,CARPENTRAS,O3,8.558,8.15,4.744,2.775,19.125,µg-m3,1
FR04002,GENNEVILLIERS,NO,17.57,15.625,9.228,7.75,43.625,µg-m3,1
FR04002,GENNEVILLIERS,NO2,34.879,32.938,10.849,18.35,50.25,µg-m3,2
FR04002,GENNEVILLIERS,NOX as NO2,61.805,57.337,22.604,33.525,115.425,µg-m3,3
FR04002,GENNEVILLIERS,PM10,16.524,15.963,5.709,9.25,27.5,µg-m3,1
FR04002,GENNEVILLIERS,PM2.5,13.695,13.1,5.321,7.175,23.625,µg-m3,2
FR04004,PARIS 18eme,NO,13.683,12.012,6.282,5.65,29.4,µg-m3,1
FR04004,PARIS 18eme,NO2,34.646,31.338,8.938,21.3,48.0,µg-m3,2
FR04004,PARIS 18eme,O3,6.254,2.575,7.368,0.5,20.7,µg-m3,1
FR04004,PARIS 18eme,NOX as NO2,55.652,50.513,16.835,34.85,93.15,µg-m3,3
FR04004,PARIS 18eme,PM10,21.077,19.512,7.582,10.95,37.525,µg-m3,2
FR04004,PARIS 18eme,PM2.5,17.447,15.375,5.833,9.925,26.4,µg-m3,2
FR04012,Place Victor Basch,NO,71.504,66.4,24.084,34.825,120.475,µg-m3,1
FR04012,Place Victor Basch,NO2,43.649,42.713,11.343,26.525,66.0,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,153.302,143.012,47.123,79.9,250.7,µg-m3,5
FR04012,Place Victor Basch,PM10,26.808,25.188,6.278,18.075,43.725,µg-m3,2
FR04014,PARIS 12eme,NO,10.621,9.275,4.929,4.0,23.3,µg-m3,1
FR04014,PARIS 12eme,NO2,29.377,27.3,8.216,16.75,43.05,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,45.672,42.925,13.325,27.725,78.8,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,NO,15.762,12.45,8.219,5.8,30.875,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,34.024,32.625,10.317,20.475,49.7,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,O3,6.294,2.225,7.229,0.7,21.75,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,58.205,52.737,22.027,32.725,96.925,µg-m3,3
FR04018,AUBERVILLIERS,NO,10.167,9.963,3.354,4.725,16.0,µg-m3,1
FR04018,AUBERVILLIERS,NO2,34.411,33.288,7.914,20.5,46.9,µg-m3,2
FR04018,AUBERVILLIERS,NOX as NO2,50.99,51.312,10.775,32.975,68.025,µg-m3,2
FR04023,CERGY-PONTOISE,O3,14.987,14.55,10.91,0.5,37.0,µg-m3,1
FR04023,CERGY-PONTOISE,PM10,19.329,18.525,6.184,9.525,31.35,µg-m3,1
FR04024,GONESSE,PM2.5,16.828,16.688,5.271,7.825,24.825,µg-m3,2
FR04029,VERSAILLES,NO,0.739,0.438,0.779,0.075,2.9,µg-m3,1
FR04029,VERSAILLES,NO2,10.661,10.1,2.836,6.45,16.075,µg-m3,1
FR04029,VERSAILLES,O3,23.994,25.75,6.411,11.2,33.65,µg-m3,1
FR04029,VERSAILLES,NOX as NO2,11.812,11.463,2.433,8.6,16.95,µg-m3,1
FR04031,Av Champs Elysees,NO,40.487,31.438,26.174,7.3,98.2,µg-m3,1
FR04031,Av Champs Elysees,NO2,34.821,30.788,12.32,18.15,52.775,µg-m3,2
FR04031,Av Champs Elysees,NOX as NO2,96.869,77.438,51.768,32.8,202.975,µg-m3,4
FR04031,Av Champs Elysees,PM10,28.792,29.85,8.533,15.5,42.6,µg-m3,2
FR04034,VITRY-SUR-SEINE,SO2,0.209,0.075,0.274,0.0,0.875,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,6.205,4.45,5.74,0.375,23.875,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,23.781,21.488,10.8,10.55,43.25,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,10.582,6.725,9.871,1.8,31.325,µg-m3,1
FR04034,VITRY-SUR-SEINE,NOX as NO2,33.307,25.712,18.011,14.15,77.85,µg-m3,2
FR04034,VITRY-SUR-SEINE,PM10,14.878,13.963,4.706,8.8,22.2,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM2.5,12.929,12.462,4.369,6.575,19.625,µg-m3,2
FR04037,PARIS 13eme,NO,7.515,6.213,5.974,2.575,26.825,µg-m3,1
FR04037,PARIS 13eme,NO2,27.732,25.887,10.623,13.675,45.7,µg-m3,2
FR04037,PARIS 13eme,O3,8.346,4.85,8.411,0.4,24.2,µg-m3,1
FR04037,PARIS 13eme,NOX as NO2,40.236,34.425,18.169,22.5,88.0,µg-m3,2
FR04038,Zone Rurale SO,NO,0.418,0.175,0.512,0.025,1.65,µg-m3,1
FR04038,Zone Rurale SO,NO2,6.66,6.35,1.943,4.05,12.775,µg-m3,1
FR04038,Zone Rurale SO,O3,23.09,23.7,4.288,16.65,31.55,µg-m3,1
FR04038,Zone Rurale SO,NOX as NO2,7.334,6.887,1.851,4.35,13.275,µg-m3,1
FR04048,Zone Rurale Nord,O3,10.238,6.15,10.686,0.25,31.6,µg-m3,1
FR04048,Zone Rurale Nord,PM2.5,12.527,11.688,4.663,4.625,23.35,µg-m3,2
FR04049,LES ULIS,O3,25.631,26.7,8.133,13.1,39.55,µg-m3,1
FR04051,ARGENTEUIL,NO,20.093,17.837,10.013,6.675,41.1,µg-m3,1
FR04051,ARGENTEUIL,NO2,34.954,33.525,9.744,20.45,47.85,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,65.754,61.175,23.109,31.325,109.4,µg-m3,3
FR04055,PARIS 1er Les Halles,NO,15.866,11.125,13.265,3.225,55.075,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,30.854,27.775,10.508,16.275,46.35,µg-m3,2
FR04055,PARIS 1er Les Halles,O3,6.135,2.525,7.11,0.45,20.3,µg-m3,1
FR04055,PARIS 1er Les Halles,NOX as NO2,55.197,44.575,28.979,26.275,130.75,µg-m3,4
FR04055,PARIS 1er Les Halles,PM10,20.853,20.587,6.468,12.4,34.175,µg-m3,2
FR04055,PARIS 1er Les Halles,PM2.5,17.2,16.413,6.211,10.225,29.8,µg-m3,2
FR04058,Auto A1 -Saint-Denis,NO,91.803,83.7,40.719,48.85,188.3,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO2,45.906,44.95,12.12,32.025,70.275,µg-m3,2
FR04058,Auto A1 -Saint-Denis,CO,0.493,0.499,0.173,0.296,1.026,mg-m3,0
FR04058,Auto A1 -Saint-Denis,NOX as NO2,186.903,170.438,73.983,107.725,359.45,µg-m3,6
FR04058,Auto A1 -Saint-Denis,PM10,29.929,30.725,6.608,20.9,41.075,µg-m3,2
FR04058,Auto A1 -Saint-Denis,PM2.5,20.086,19.8,5.905,10.625,31.075,µg-m3,3
FR04059,SAINT-DENIS,NO,13.083,12.3,4.784,6.725,23.85,µg-m3,1
FR04059,SAINT-DENIS,NO2,33.323,30.962,9.306,18.2,46.925,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,53.37,55.513,14.714,30.725,81.775,µg-m3,2
FR04060,PARIS 7eme,NO,7.889,7.35,3.349,2.25,14.7,µg-m3,1
FR04060,PARIS 7eme,NO2,28.757,27.2,8.034,17.875,41.825,µg-m3,2
FR04060,PARIS 7eme,NOX as NO2,40.867,38.65,11.485,24.225,64.35,µg-m3,2
FR04063,MANTES-LA-JOLIE,NO,18.788,17.75,8.359,4.775,32.6,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,35.887,34.35,12.672,13.525,55.9,µg-m3,2
FR04063,MANTES-LA-JOLIE,O3,10.348,6.225,8.583,4.1,34.15,µg-m3,1
FR04063,MANTES-LA-JOLIE,NOX as NO2,64.73,62.275,25.088,20.85,105.925,µg-m3,3
FR04066,Zone rurale Sud,O3,26.637,27.275,7.461,16.8,40.55,µg-m3,1
FR04066,Zone rurale Sud,PM10,9.673,8.938,2.505,6.975,17.475,µg-m3,1
FR04066,Zone rurale Sud,PM2.5,7.766,7.1,1.985,5.75,14.05,µg-m3,1
FR04069,MELUN,NO,12.656,6.588,14.922,1.75,59.275,µg-m3,1
FR04069,MELUN,NO2,17.782,13.875,10.595,6.0,45.425,µg-m3,2
FR04069,MELUN,O3,9.308,4.675,8.985,1.0,30.15,µg-m3,1
FR04069,MELUN,NOX as NO2,37.197,22.312,31.505,11.025,133.75,µg-m3,4
FR04071,Rue Bonaparte,NO,26.324,26.288,10.895,11.95,48.775,µg-m3,1
FR04071,Rue Bonaparte,NO2,33.825,30.863,9.495,19.325,48.825,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,74.12,68.8,25.296,37.825,121.7,µg-m3,4
FR04098,LOGNES,NO,1.799,1.263,2.372,0.3,11.375,µg-m3,1
FR04098,LOGNES,NO2,15.234,12.037,10.23,4.4,41.75,µg-m3,2
FR04098,LOGNES,O3,19.208,17.175,10.023,2.6,37.45,µg-m3,1
FR04098,LOGNES,NOX as NO2,18.019,12.875,13.29,6.55,59.15,µg-m3,2
FR04098,LOGNES,PM10,13.73,12.925,3.691,8.75,22.575,µg-m3,1
FR04099,NOGENT-SUR-MARNE,PM10,18.693,16.113,7.384,6.025,31.775,µg-m3,1
FR04100,VILLEMOMBLE,NO,5.129,4.9,2.014,1.725,9.575,µg-m3,1
FR04100,VILLEMOMBLE,NO2,21.891,19.95,8.359,10.425,37.225,µg-m3,1
FR04100,VILLEMOMBLE,O3,12.042,9.025,8.306,2.45,28.95,µg-m3,1
FR04100,VILLEMOMBLE,NOX as NO2,29.758,26.65,10.267,16.4,51.875,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,NO,4.223,3.025,3.595,1.35,14.575,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,17.688,16.312,8.244,7.825,34.9,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,O3,14.475,11.1,6.906,6.75,27.0,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,24.198,20.237,13.238,12.475,57.35,µg-m3,2
FR04118,Place de l'Opéra,NO,50.648,45.575,29.879,11.8,129.125,µg-m3,1
FR04118,Place de l'Opéra,NO2,40.5,39.662,12.541,24.225,59.333,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,117.687,110.629,57.04,44.4,249.6,µg-m3,5
FR04118,Place de l'Opéra,PM10,23.059,23.4,8.966,10.525,42.15,µg-m3,2
FR04122,RN6-MELUN,NO,60.534,46.325,38.598,24.45,185.375,µg-m3,1
FR04122,RN6-MELUN,NO2,24.295,18.6,14.631,10.45,60.5,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,117.097,92.588,72.862,47.925,342.925,µg-m3,6
FR04122,RN6-MELUN,PM10,23.087,19.038,10.93,11.8,50.55,µg-m3,2
FR04122,RN6-MELUN,PM2.5,15.629,12.7,8.988,6.15,35.0,µg-m3,2
FR04123,RN2-PANTIN,NO,63.819,60.6,17.192,38.65,102.925,µg-m3,1
FR04123,RN2-PANTIN,NO2,46.052,45.3,9.406,34.625,66.3,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,143.918,142.788,34.239,96.55,224.15,µg-m3,4
FR04123,RN2-PANTIN,PM10,26.583,26.363,6.084,16.175,38.95,µg-m3,2
FR04131,Boulevard Haussmann,NO,49.886,41.2,25.813,21.525,118.375,µg-m3,1
FR04131,Boulevard Haussmann,NO2,36.617,33.35,13.014,21.1,70.25,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,113.12,97.263,52.005,55.825,251.825,µg-m3,5
FR04131,Boulevard Haussmann,PM10,24.44,22.538,6.403,14.925,36.8,µg-m3,2
FR04131,Boulevard Haussmann,PM2.5,15.942,14.587,5.228,9.2,25.7,µg-m3,2
FR04135,Boulevard Soult,NO,18.128,13.163,13.492,5.675,60.9,µg-m3,1
FR04135,Boulevard Soult,NO2,31.038,29.25,9.934,16.175,47.925,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,58.845,50.575,29.134,27.95,140.75,µg-m3,4
FR04141,Quai des Celestins,NO,37.503,27.525,25.122,10.55,103.5,µg-m3,1
FR04141,Quai des Celestins,NO2,33.531,29.363,11.127,19.925,50.7,µg-m3,2
FR04141,Quai des Celestins,NOX as NO2,91.04,70.987,48.683,39.525,206.55,µg-m3,4
FR04142,Zone Rurale Nord-Est,O3,28.1,27.275,6.267,18.45,38.2,µg-m3,1
FR04149,MONTGERON,NO,11.966,10.387,6.413,2.6,24.95,µg-m3,1
FR04149,MONTGERON,NO2,20.207,19.75,8.342,7.7,36.125,µg-m3,1
FR04149,MONTGERON,O3,9.644,4.55,10.854,0.25,33.1,µg-m3,1
FR04149,MONTGERON,NOX as NO2,38.562,35.987,16.765,13.525,67.725,µg-m3,2
FR04156,BOBIGNY,NO,6.032,5.0,2.775,2.6,11.5,µg-m3,1
FR04156,BOBIGNY,NO2,27.825,27.725,8.802,11.4,40.8,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,37.114,39.6,9.741,17.8,51.65,µg-m3,2
FR04156,BOBIGNY,PM10,15.114,13.55,6.203,8.2,35.4,µg-m3,1
FR04156,BOBIGNY,PM2.5,13.243,12.137,5.258,5.875,30.55,µg-m3,2
FR04158,Zone Rurale NO,O3,22.663,24.9,8.642,7.65,36.25,µg-m3,1
FR04158,Zone Rurale NO,PM10,12.189,10.8,4.412,6.75,22.475,µg-m3,1
FR04173,RD934 Coulommiers,PM10,19.32,14.4,9.448,8.3,35.575,µg-m3,1
