id,name,pollutant,mean,median,stdev,min,max,unit,note
FR03084,LE PONTET,NO2,27.135,28.021,9.456,13.575,48.95,µg-m3,2
FR03084,LE PONTET,NOX as NO2,53.429,39.413,44.97,19.7,214.45,µg-m3,4
FR03084,LE PONTET,PM2.5,24.722,23.638,4.951,17.5,37.075,µg-m3,3
FR03086,APT,O3,25.12,20.788,22.547,0.975,64.675,µg-m3,2
FR03087,Avignon Semard,NO,20.769,15.788,20.581,0.7,77.2,µg-m3,1
FR03087,Avignon Semard,NO2,30.406,27.775,13.871,10.6,63.375,µg-m3,2
FR03087,Avignon Semard,NOX as NO2,62.256,51.763,43.578,11.675,165.85,µg-m3,4
FR03087,Avignon Semard,PM10,29.163,28.488,8.834,16.3,44.15,µg-m3,2
FR03088,CARPENTRAS,O3,22.936,17.212,14.92,3.125,53.35,µg-m3,2
FR04002,GENNEVILLIERS,NO,22.016,17.862,16.794,2.6,58.4,µg-m3,1
FR04002,GENNEVILLIERS,NO2,36.913,35.288,9.989,20.825,53.05,µg-m3,2
FR04002,GENNEVILLIERS,NOX as NO2,70.674,62.712,35.2,24.85,141.05,µg-m3,4
FR04002,GENNEVILLIERS,PM10,16.919,15.475,8.591,7.075,31.375,µg-m3,1
FR04002,GENNEVILLIERS,PM2.5,14.74,12.55,7.8,6.75,28.35,µg-m3,2
FR04004,PARIS 18eme,NO,28.564,31.4,15.079,3.925,58.275,µg-m3,1
FR04004,PARIS 18eme,NO2,42.964,44.925,9.657,24.725,56.95,µg-m3,2
FR04004,PARIS 18eme,O3,4.023,3.65,2.598,1.0,8.6,µg-m3,1
FR04004,PARIS 18eme,NOX as NO2,86.775,93.8,32.423,30.8,143.55,µg-m3,4
FR04004,PARIS 18eme,PM10,20.089,20.438,8.843,6.05,33.55,µg-m3,2
FR04004,PARIS 18eme,PM2.5,15.892,16.775,6.977,5.7,28.8,µg-m3,2
FR04012,Place Victor Basch,NO,95.133,101.0,24.385,24.075,135.925,µg-m3,1
FR04012,Place Victor Basch,NO2,54.388,54.75,9.212,32.1,70.4,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,200.329,212.775,45.383,69.525,278.85,µg-m3,5
FR04012,Place Victor Basch,PM10,30.309,35.775,11.254,9.35,43.625,µg-m3,2
FR04014,PARIS 12eme,NO,21.172,25.0,10.992,3.15,34.625,µg-m3,1
FR04014,PARIS 12eme,NO2,42.004,40.975,8.314,27.875,54.05,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,74.458,82.25,24.592,33.175,107.175,µg-m3,3
FR04017,NEUILLY-SUR-SEINE,NO,31.428,36.188,14.629,5.625,50.65,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,42.105,44.112,9.033,25.45,54.65,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,O3,3.327,2.775,1.971,0.85,6.5,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,90.278,102.688,30.958,35.1,127.675,µg-m3,4
FR04018,AUBERVILLIERS,NO,18.736,21.375,11.153,1.625,37.85,µg-m3,1
FR04018,AUBERVILLIERS,NO2,41.087,42.638,7.778,25.9,54.475,µg-m3,2
FR04018,AUBERVILLIERS,NOX as NO2,70.743,76.0,24.402,29.275,112.35,µg-m3,3
FR04023,CERGY-PONTOISE,O3,12.021,13.25,4.714,3.25,18.85,µg-m3,1
FR04023,CERGY-PONTOISE,PM10,17.736,19.65,7.496,7.925,30.125,µg-m3,1
FR04024,GONESSE,NO,6.76,5.562,5.805,0.0,21.125,µg-m3,1
FR04024,GONESSE,NO2,25.471,22.438,7.152,16.675,38.2,µg-m3,1
FR04024,GONESSE,NOX as NO2,35.731,33.65,15.151,16.9,63.7,µg-m3,2
FR04024,GONESSE,PM2.5,14.341,12.287,6.949,7.025,32.4,µg-m3,2
FR04029,VERSAILLES,NO,27.224,28.875,18.103,0.875,54.3,µg-m3,1
FR04029,VERSAILLES,NO2,39.264,41.462,9.247,22.775,53.75,µg-m3,2
FR04029,VERSAILLES,O3,2.425,1.45,2.552,0.0,7.7,µg-m3,1
FR04029,VERSAILLES,NOX as NO2,81.01,88.65,36.241,24.425,135.925,µg-m3,4
FR04031,Av Champs Elysees,NO,23.017,28.325,13.495,2.325,42.25,µg-m3,1
FR04031,Av Champs Elysees,NO2,40.026,41.875,9.123,23.75,52.8,µg-m3,2
FR04031,Av Champs Elysees,NOX as NO2,75.314,87.1,29.207,27.75,117.3,µg-m3,3
FR04031,Av Champs Elysees,PM10,23.822,25.95,9.572,8.625,39.6,µg-m3,2
FR04034,VITRY-SUR-SEINE,SO2,0.003,0.0,0.015,0.0,0.075,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,19.644,20.675,14.486,0.35,52.875,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,37.775,37.0,8.942,22.325,52.95,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,5.121,5.55,3.642,1.1,12.6,µg-m3,1
FR04034,VITRY-SUR-SEINE,NOX as NO2,67.91,69.162,30.602,22.925,132.2,µg-m3,4
FR04034,VITRY-SUR-SEINE,PM10,17.73,18.688,5.537,8.175,25.75,µg-m3,1
FR04034,VITRY-SUR-SEINE,PM2.5,15.237,15.675,4.411,7.925,22.275,µg-m3,2
FR04037,PARIS 13eme,NO,19.872,23.562,12.761,0.7,39.05,µg-m3,1
FR04037,PARIS 13eme,NO2,39.99,39.663,8.077,24.725,52.725,µg-m3,2
FR04037,PARIS 13eme,O3,4.146,3.35,3.322,0.45,10.4,µg-m3,1
FR04037,PARIS 13eme,NOX as NO2,71.449,78.7,27.09,26.675,109.65,µg-m3,3
FR04038,Zone Rurale SO,NO,10.952,8.367,10.767,0.1,26.35,µg-m3,1
FR04038,Zone Rurale SO,NO2,34.943,29.117,13.303,20.0,55.275,µg-m3,2
FR04038,Zone Rurale SO,O3,6.68,8.475,5.191,0.4,13.6,µg-m3,1
FR04038,Zone Rurale SO,NOX as NO2,51.747,42.013,29.385,20.05,90.675,µg-m3,3
FR04048,Zone Rurale Nord,O3,17.894,17.45,8.018,3.3,30.55,µg-m3,1
FR04048,Zone Rurale Nord,PM2.5,11.559,7.763,7.814,2.15,23.35,µg-m3,2
FR04049,LES ULIS,O3,9.902,9.5,4.444,4.75,19.3,µg-m3,1
FR04051,ARGENTEUIL,NO,30.129,7.8,41.651,0.025,130.05,µg-m3,1
FR04051,ARGENTEUIL,NO2,31.349,27.9,10.953,17.65,50.125,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,77.556,41.0,73.007,17.7,245.45,µg-m3,5
FR04055,PARIS 1er Les Halles,NO,19.994,22.663,10.317,3.2,34.55,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,40.794,41.438,7.588,25.75,53.35,µg-m3,2
FR04055,PARIS 1er Les Halles,O3,3.981,3.0,3.603,0.5,13.1,µg-m3,1
FR04055,PARIS 1er Les Halles,NOX as NO2,71.458,80.612,22.796,31.3,100.5,µg-m3,3
FR04055,PARIS 1er Les Halles,PM10,20.607,21.925,8.002,8.125,32.6,µg-m3,2
FR04055,PARIS 1er Les Halles,PM2.5,16.367,15.787,6.291,7.2,27.525,µg-m3,2
FR04058,Auto A1 -Saint-Denis,NO,105.742,113.412,43.893,17.9,163.875,µg-m3,1
FR04058,Auto A1 -Saint-Denis,NO2,48.373,49.463,13.417,22.425,70.25,µg-m3,2
FR04058,Auto A1 -Saint-Denis,CO,0.55,0.504,0.152,0.344,0.854,mg-m3,0
FR04058,Auto A1 -Saint-Denis,NOX as NO2,210.708,223.825,80.33,49.85,321.725,µg-m3,5
FR04058,Auto A1 -Saint-Denis,PM10,36.989,40.625,13.02,15.075,56.75,µg-m3,2
FR04058,Auto A1 -Saint-Denis,PM2.5,18.454,17.962,7.529,8.425,34.975,µg-m3,2
FR04059,SAINT-DENIS,NO,13.485,9.963,11.959,1.025,40.25,µg-m3,1
FR04059,SAINT-DENIS,NO2,31.86,29.8,8.787,19.45,46.125,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,52.531,44.588,26.676,21.05,107.775,µg-m3,3
FR04060,PARIS 7eme,NO,24.033,27.887,14.129,1.725,47.325,µg-m3,1
FR04060,PARIS 7eme,NO2,41.34,43.275,8.916,24.75,53.5,µg-m3,2
FR04060,PARIS 7eme,NOX as NO2,78.209,86.8,30.045,27.7,126.0,µg-m3,4
FR04063,MANTES-LA-JOLIE,NO,32.164,12.9,36.993,0.75,113.175,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,25.615,21.3,10.901,12.475,53.925,µg-m3,2
FR04063,MANTES-LA-JOLIE,O3,13.188,15.125,6.64,3.85,25.2,µg-m3,1
FR04063,MANTES-LA-JOLIE,NOX as NO2,74.955,41.013,66.357,13.8,227.425,µg-m3,4
FR04066,Zone rurale Sud,O3,24.413,26.675,10.492,1.8,36.9,µg-m3,1
FR04066,Zone rurale Sud,PM10,13.838,12.05,5.123,8.95,25.55,µg-m3,1
FR04066,Zone rurale Sud,PM2.5,12.878,11.012,4.583,8.6,23.45,µg-m3,2
FR04069,MELUN,NO,14.46,2.888,21.3,0.55,60.3,µg-m3,1
FR04069,MELUN,NO2,19.052,13.525,10.673,8.7,40.65,µg-m3,2
FR04069,MELUN,O3,20.769,25.275,12.675,1.95,35.0,µg-m3,1
FR04069,MELUN,NOX as NO2,41.252,17.6,40.919,9.825,122.0,µg-m3,4
FR04071,Rue Bonaparte,NO,59.21,64.025,33.899,5.475,106.825,µg-m3,1
FR04071,Rue Bonaparte,NO2,48.105,51.462,10.455,27.7,62.05,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,138.849,149.438,61.254,36.275,225.275,µg-m3,4
FR04098,LOGNES,NO,7.498,5.838,7.719,1.075,37.125,µg-m3,1
FR04098,LOGNES,NO2,22.601,17.788,9.301,13.05,42.45,µg-m3,2
FR04098,LOGNES,O3,13.352,16.175,7.318,1.55,22.55,µg-m3,1
FR04098,LOGNES,NOX as NO2,34.116,26.125,20.051,16.55,99.325,µg-m3,3
FR04098,LOGNES,PM10,11.607,10.175,6.707,2.375,23.025,µg-m3,1
FR04099,NOGENT-SUR-MARNE,PM10,19.473,17.05,9.15,7.075,34.55,µg-m3,1
FR04100,VILLEMOMBLE,NO,18.717,13.025,16.726,1.525,67.125,µg-m3,1
FR04100,VILLEMOMBLE,NO2,32.199,29.663,10.12,18.125,53.4,µg-m3,2
FR04100,VILLEMOMBLE,O3,8.121,8.775,4.761,2.05,15.95,µg-m3,1
FR04100,VILLEMOMBLE,NOX as NO2,60.9,49.675,35.213,20.5,156.325,µg-m3,4
FR04101,CHAMPIGNY-SUR-MARNE,NO,19.1,11.075,18.13,0.8,64.85,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,32.144,29.212,10.311,18.3,51.1,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,O3,9.329,9.125,5.26,3.15,18.1,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,61.425,45.325,37.075,19.575,137.975,µg-m3,4
FR04118,Place de l'Opéra,NO,62.487,77.062,30.461,5.45,102.625,µg-m3,1
FR04118,Place de l'Opéra,NO2,48.698,52.463,10.918,26.35,63.725,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,144.319,168.125,57.102,34.825,221.125,µg-m3,4
FR04118,Place de l'Opéra,PM10,23.614,25.0,9.026,8.825,40.35,µg-m3,2
FR04122,RN6-MELUN,NO,72.188,68.975,43.425,5.775,151.275,µg-m3,1
FR04122,RN6-MELUN,NO2,32.334,33.475,13.353,10.35,66.375,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,143.039,139.438,78.524,19.225,285.0,µg-m3,5
FR04122,RN6-MELUN,PM10,28.014,22.8,16.261,9.325,72.95,µg-m3,2
FR04122,RN6-MELUN,PM2.5,20.602,15.113,12.442,8.725,56.35,µg-m3,3
FR04123,RN2-PANTIN,NO,65.925,68.638,32.437,14.325,126.4,µg-m3,1
FR04123,RN2-PANTIN,NO2,51.815,52.225,11.786,30.575,75.925,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,152.921,152.65,61.109,52.575,269.75,µg-m3,5
FR04123,RN2-PANTIN,PM10,28.927,31.388,11.337,6.025,47.85,µg-m3,2
FR04131,Boulevard Haussmann,NO,38.021,40.225,19.977,3.025,72.75,µg-m3,1
FR04131,Boulevard Haussmann,NO2,40.666,44.25,9.75,21.175,54.975,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,98.977,108.9,39.391,25.925,160.25,µg-m3,4
FR04131,Boulevard Haussmann,PM10,22.585,24.475,8.54,7.325,38.65,µg-m3,2
FR04131,Boulevard Haussmann,PM2.5,14.766,16.0,4.993,6.825,24.875,µg-m3,2
FR04135,Boulevard Soult,NO,33.964,29.725,23.695,4.2,96.35,µg-m3,1
FR04135,Boulevard Soult,NO2,43.435,42.763,9.355,26.625,57.35,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,95.571,88.15,44.585,33.025,196.325,µg-m3,4
FR04141,Quai des Celestins,NO,75.617,79.162,38.471,8.3,134.175,µg-m3,1
FR04141,Quai des Celestins,NO2,50.298,53.975,10.768,27.45,67.175,µg-m3,2
FR04141,Quai des Celestins,NOX as NO2,166.243,175.025,68.795,40.425,269.725,µg-m3,5
FR04142,Zone Rurale Nord-Est,O3,20.762,19.525,4.575,13.05,29.55,µg-m3,1
FR04149,MONTGERON,NO,19.222,14.925,18.872,2.1,77.075,µg-m3,1
FR04149,MONTGERON,NO2,29.63,27.663,9.061,16.425,44.575,µg-m3,2
FR04149,MONTGERON,O3,8.252,8.45,6.287,0.4,18.55,µg-m3,1
FR04149,MONTGERON,NOX as NO2,59.102,50.95,36.687,19.725,159.95,µg-m3,4
FR04156,BOBIGNY,NO,25.83,15.05,26.881,1.05,85.9,µg-m3,1
FR04156,BOBIGNY,NO2,34.587,34.062,7.908,21.35,46.125,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,74.189,57.5,48.034,23.3,176.85,µg-m3,4
FR04156,BOBIGNY,PM10,16.4,13.788,9.646,4.9,39.575,µg-m3,1
FR04156,BOBIGNY,PM2.5,16.184,14.137,7.842,5.575,35.725,µg-m3,2
FR04158,Zone Rurale NO,O3,21.252,19.475,4.628,14.4,30.4,µg-m3,1
FR04158,Zone Rurale NO,PM10,14.446,11.15,7.697,5.525,33.75,µg-m3,1
FR04173,RD934 Coulommiers,PM10,22.743,22.3,12.698,6.8,49.275,µg-m3,2
FR04179,PARIS Stade Lenglen,NO,24.842,28.262,16.46,1.4,66.75,µg-m3,1
