id,name,pollutant,mean,median,stdev,min,max,unit,note
FR04012,Place Victor Basch,NO2,43.583,39.237,9.622,29.675,62.375,µg-m3,2
FR04012,Place Victor Basch,NOX as NO2,150.428,118.575,70.713,58.25,276.525,µg-m3,5
FR04012,Place Victor Basch,PM10,42.438,43.188,10.647,21.3,59.475,µg-m3,3
FR04014,PARIS 12eme,NO,13.705,9.787,10.268,1.525,37.95,µg-m3,1
FR04014,PARIS 12eme,NO2,40.84,39.688,5.759,27.35,53.55,µg-m3,2
FR04014,PARIS 12eme,NOX as NO2,61.892,53.487,20.721,29.75,111.8,µg-m3,3
FR04017,NEUILLY-SUR-SEINE,NO,9.556,8.25,5.063,3.1,21.325,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NO2,33.227,31.988,4.286,26.5,43.675,µg-m3,2
FR04017,NEUILLY-SUR-SEINE,O3,17.123,16.75,5.995,4.65,32.05,µg-m3,1
FR04017,NEUILLY-SUR-SEINE,NOX as NO2,47.896,45.6,11.303,33.025,76.4,µg-m3,2
FR04018,AUBERVILLIERS,NO,11.818,8.725,10.381,1.45,31.0,µg-m3,1
FR04018,AUBERVILLIERS,NO2,42.359,42.625,6.234,29.875,52.875,µg-m3,2
FR04018,AUBERVILLIERS,NOX as NO2,61.469,54.913,21.226,33.95,101.475,µg-m3,3
FR04023,CERGY-PONTOISE,O3,34.527,33.3,5.003,26.55,44.75,µg-m3,1
FR04023,CERGY-PONTOISE,PM10,28.865,29.763,4.579,17.875,37.775,µg-m3,2
FR04024,GONESSE,NO,7.822,1.2,10.809,0.0,30.15,µg-m3,1
FR04024,GONESSE,NO2,34.88,34.575,8.86,23.1,47.725,µg-m3,2
FR04024,GONESSE,NOX as NO2,46.716,36.987,24.469,22.175,94.0,µg-m3,3
FR04024,GONESSE,PM2.5,27.023,26.663,4.126,17.8,33.775,µg-m3,4
FR04029,VERSAILLES,NO,2.956,3.125,1.804,0.55,6.3,µg-m3,1
FR04029,VERSAILLES,NO2,22.084,21.137,4.572,16.075,33.9,µg-m3,1
FR04029,VERSAILLES,O3,24.15,24.225,4.84,14.45,32.6,µg-m3,1
FR04029,VERSAILLES,NOX as NO2,26.613,25.925,6.837,17.45,43.55,µg-m3,2
FR04031,Av Champs Elysees,NO,25.322,31.625,13.266,2.875,46.85,µg-m3,1
FR04031,Av Champs Elysees,NO2,38.664,39.112,6.887,27.35,49.75,µg-m3,2
FR04031,Av Champs Elysees,NOX as NO2,77.47,90.787,26.635,32.825,121.55,µg-m3,4
FR04031,Av Champs Elysees,PM10,40.642,41.938,10.839,20.5,58.325,µg-m3,3
FR04034,VITRY-SUR-SEINE,SO2,0.494,0.488,0.301,0.125,1.167,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO,6.989,5.25,5.34,0.5,16.225,µg-m3,1
FR04034,VITRY-SUR-SEINE,NO2,31.981,30.312,6.157,22.425,43.925,µg-m3,2
FR04034,VITRY-SUR-SEINE,O3,12.816,12.625,7.106,1.7,26.45,µg-m3,1
FR04034,VITRY-SUR-SEINE,NOX as NO2,42.71,37.138,13.765,25.05,68.575,µg-m3,2
FR04034,VITRY-SUR-SEINE,PM10,34.052,33.812,4.34,25.425,42.6,µg-m3,2
FR04034,VITRY-SUR-SEINE,PM2.5,29.723,28.625,3.816,23.475,40.15,µg-m3,4
FR04037,PARIS 13eme,NO,6.574,5.025,4.931,0.0,17.975,µg-m3,1
FR04037,PARIS 13eme,NO2,34.103,33.35,4.692,21.475,42.125,µg-m3,2
FR04037,PARIS 13eme,O3,12.519,12.125,7.305,1.5,33.65,µg-m3,1
FR04037,PARIS 13eme,NOX as NO2,45.132,45.05,11.053,22.125,69.4,µg-m3,2
FR04038,Zone Rurale SO,NO,0.186,0.1,0.233,0.05,0.8,µg-m3,1
FR04038,Zone Rurale SO,NO2,9.253,9.375,1.731,6.9,12.175,µg-m3,1
FR04038,Zone Rurale SO,O3,32.338,32.5,6.09,22.1,41.65,µg-m3,1
FR04038,Zone Rurale SO,NOX as NO2,9.586,9.575,1.877,7.05,12.5,µg-m3,1
FR04048,Zone Rurale Nord,O3,31.394,33.15,9.205,12.45,44.85,µg-m3,1
FR04048,Zone Rurale Nord,PM2.5,20.052,19.1,4.664,13.9,28.3,µg-m3,3
FR04049,LES ULIS,O3,29.131,29.7,2.524,24.05,33.4,µg-m3,1
FR04051,ARGENTEUIL,NO,10.96,9.525,9.613,0.775,32.75,µg-m3,1
FR04051,ARGENTEUIL,NO2,32.106,30.438,8.08,19.7,49.85,µg-m3,2
FR04051,ARGENTEUIL,NOX as NO2,48.919,44.913,22.411,21.45,99.975,µg-m3,3
FR04055,PARIS 1er Les Halles,NO,8.22,6.387,5.363,2.125,19.35,µg-m3,1
FR04055,PARIS 1er Les Halles,NO2,33.542,32.925,5.116,22.025,44.975,µg-m3,2
FR04055,PARIS 1er Les Halles,O3,15.51,15.75,8.079,2.75,37.8,µg-m3,1
FR04055,PARIS 1er Les Halles,NOX as NO2,46.145,43.312,12.526,25.325,71.075,µg-m3,2
FR04055,PARIS 1er Les Halles,PM10,35.115,36.825,6.564,21.05,45.125,µg-m3,2
FR04055,PARIS 1er Les Halles,PM2.5,28.757,29.2,4.69,18.875,38.325,µg-m3,4
FR04058,Auto A1 -Saint-Denis,NO,153.344,154.175,57.429,58.7,300.75,µg-m3,3
FR04058,Auto A1 -Saint-Denis,NO2,60.305,60.95,8.493,46.375,76.475,µg-m3,2
FR04058,Auto A1 -Saint-Denis,NOX as NO2,295.654,297.763,96.039,139.2,536.9,µg-m3,6
FR04058,Auto A1 -Saint-Denis,PM10,60.128,59.775,17.445,32.75,89.3,µg-m3,4
FR04058,Auto A1 -Saint-Denis,PM2.5,31.631,30.738,4.656,22.95,39.7,µg-m3,4
FR04059,SAINT-DENIS,NO,8.927,4.45,8.298,0.825,27.8,µg-m3,1
FR04059,SAINT-DENIS,NO2,36.263,32.675,6.863,26.525,50.625,µg-m3,2
FR04059,SAINT-DENIS,NOX as NO2,49.951,39.6,19.08,27.75,93.325,µg-m3,3
FR04060,PARIS 7eme,NO,3.218,2.35,2.851,0.0,10.325,µg-m3,1
FR04060,PARIS 7eme,NO2,29.249,28.225,5.619,20.075,39.55,µg-m3,1
FR04060,PARIS 7eme,NOX as NO2,34.13,33.312,9.1,19.425,52.45,µg-m3,2
FR04063,MANTES-LA-JOLIE,NO,10.324,7.475,10.328,0.4,48.55,µg-m3,1
FR04063,MANTES-LA-JOLIE,NO2,25.929,24.438,7.961,14.85,44.725,µg-m3,2
FR04063,MANTES-LA-JOLIE,O3,20.494,21.95,9.088,3.4,32.45,µg-m3,1
FR04063,MANTES-LA-JOLIE,NOX as NO2,41.786,36.162,23.036,15.525,119.25,µg-m3,3
FR04066,Zone rurale Sud,O3,24.644,25.575,3.596,16.25,29.0,µg-m3,1
FR04066,Zone rurale Sud,PM10,25.502,24.462,3.804,20.375,32.8,µg-m3,2
FR04066,Zone rurale Sud,PM2.5,23.868,22.85,3.349,19.275,30.025,µg-m3,3
FR04069,MELUN,NO,5.833,5.3,3.848,1.05,12.45,µg-m3,1
FR04069,MELUN,NO2,20.923,21.35,3.979,15.625,28.925,µg-m3,1
FR04069,MELUN,O3,18.446,19.75,3.046,12.85,21.9,µg-m3,1
FR04069,MELUN,NOX as NO2,29.889,29.5,9.587,17.475,46.55,µg-m3,2
FR04071,Rue Bonaparte,NO,42.205,47.487,27.046,5.85,91.225,µg-m3,1
FR04071,Rue Bonaparte,NO2,42.276,44.15,8.512,26.225,54.825,µg-m3,2
FR04071,Rue Bonaparte,NOX as NO2,106.85,117.175,49.442,35.875,191.75,µg-m3,4
FR04098,LOGNES,NO,5.096,5.088,2.417,1.25,9.575,µg-m3,1
FR04098,LOGNES,NO2,29.745,29.538,5.739,20.55,39.15,µg-m3,1
FR04098,LOGNES,O3,11.829,11.75,6.561,2.85,22.9,µg-m3,1
FR04098,LOGNES,NOX as NO2,37.545,37.55,7.083,22.425,49.65,µg-m3,2
FR04098,LOGNES,PM10,35.572,36.112,5.551,25.55,51.525,µg-m3,2
FR04099,NOGENT-SUR-MARNE,PM10,36.746,36.55,4.053,29.875,44.35,µg-m3,2
FR04100,VILLEMOMBLE,NO,10.812,6.375,8.714,1.775,31.375,µg-m3,1
FR04100,VILLEMOMBLE,NO2,37.894,39.1,5.741,28.225,46.9,µg-m3,2
FR04100,VILLEMOMBLE,O3,9.371,8.5,6.397,1.65,23.15,µg-m3,1
FR04100,VILLEMOMBLE,NOX as NO2,54.471,51.875,17.325,31.75,94.825,µg-m3,3
FR04101,CHAMPIGNY-SUR-MARNE,NO,12.598,13.9,6.686,1.375,24.9,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NO2,35.554,35.8,6.576,22.525,45.275,µg-m3,2
FR04101,CHAMPIGNY-SUR-MARNE,O3,10.552,10.8,6.4,2.6,27.7,µg-m3,1
FR04101,CHAMPIGNY-SUR-MARNE,NOX as NO2,54.832,57.3,15.485,24.775,80.125,µg-m3,2
FR04118,Place de l'Opéra,NO,45.863,50.4,25.941,7.55,87.075,µg-m3,1
FR04118,Place de l'Opéra,NO2,45.371,48.188,9.665,27.25,64.567,µg-m3,2
FR04118,Place de l'Opéra,NOX as NO2,115.566,126.75,48.812,41.85,192.7,µg-m3,4
FR04118,Place de l'Opéra,PM10,36.968,39.15,8.611,17.875,53.05,µg-m3,2
FR04122,RN6-MELUN,NO,73.636,85.1,38.195,10.875,149.45,µg-m3,1
FR04122,RN6-MELUN,NO2,34.851,38.675,10.361,15.725,49.8,µg-m3,2
FR04122,RN6-MELUN,NOX as NO2,147.789,170.0,68.705,32.975,279.0,µg-m3,5
FR04122,RN6-MELUN,PM10,38.585,33.225,13.026,23.4,79.0,µg-m3,2
FR04122,RN6-MELUN,PM2.5,25.058,24.95,3.15,19.7,34.0,µg-m3,4
FR04123,RN2-PANTIN,NO,50.844,28.775,43.501,8.15,135.075,µg-m3,1
FR04123,RN2-PANTIN,NO2,54.485,52.913,9.831,38.575,73.325,µg-m3,2
FR04123,RN2-PANTIN,NOX as NO2,132.48,97.1,75.784,52.05,274.575,µg-m3,5
FR04123,RN2-PANTIN,PM10,43.499,45.438,12.819,18.275,68.325,µg-m3,3
FR04131,Boulevard Haussmann,NO,59.479,57.663,40.607,7.075,124.925,µg-m3,1
FR04131,Boulevard Haussmann,NO2,49.877,51.862,12.292,32.375,70.05,µg-m3,2
FR04131,Boulevard Haussmann,NOX as NO2,141.047,140.3,74.021,43.3,258.9,µg-m3,5
FR04131,Boulevard Haussmann,PM10,34.446,36.413,7.696,18.3,49.075,µg-m3,2
FR04131,Boulevard Haussmann,PM2.5,23.35,23.6,4.325,12.625,30.825,µg-m3,3
FR04135,Boulevard Soult,NO,33.439,33.962,22.72,2.875,73.325,µg-m3,1
FR04135,Boulevard Soult,NO2,46.092,48.15,8.422,27.3,58.575,µg-m3,2
FR04135,Boulevard Soult,NOX as NO2,97.287,101.287,42.328,31.625,166.35,µg-m3,4
FR04142,Zone Rurale Nord-Est,O3,14.258,15.775,5.701,1.25,23.9,µg-m3,1
FR04149,MONTGERON,NO,7.357,8.15,3.369,2.325,13.15,µg-m3,1
FR04149,MONTGERON,NO2,24.618,23.688,5.959,14.25,35.875,µg-m3,1
FR04149,MONTGERON,O3,14.483,13.95,5.084,5.45,22.8,µg-m3,1
FR04149,MONTGERON,NOX as NO2,35.909,35.987,10.367,17.925,54.35,µg-m3,2
FR04156,BOBIGNY,NO,10.171,4.1,11.552,0.725,31.55,µg-m3,1
FR04156,BOBIGNY,NO2,38.693,39.1,6.835,25.375,50.15,µg-m3,2
FR04156,BOBIGNY,NOX as NO2,54.301,45.787,23.701,26.675,98.525,µg-m3,3
FR04156,BOBIGNY,PM10,30.234,30.788,6.953,17.725,44.325,µg-m3,2
FR04156,BOBIGNY,PM2.5,25.348,25.238,4.742,16.25,33.95,µg-m3,4
FR04158,Zone Rurale NO,O3,39.467,37.0,7.25,29.1,51.5,µg-m3,2
FR04158,Zone Rurale NO,PM10,22.7,23.887,6.803,10.8,36.075,µg-m3,2
FR04173,RD934 Coulommiers,PM10,33.056,31.212,6.348,23.65,49.2,µg-m3,2
FR04179,PARIS Stade Lenglen,NO,1.342,0.487,1.602,0.0,4.85,µg-m3,1
FR04179,PARIS Stade Lenglen,NO2,22.113,21.337,3.761,17.15,31.875,µg-m3,1
FR04179,PARIS Stade Lenglen,NOX as NO2,24.179,22.975,5.476,16.85,38.0,µg-m3,1
FR04179,PARIS Stade Lenglen,PM10,28.248,29.288,4.641,16.075,34.375,µg-m3,2
FR04180,RN20 - MONTLHERY,NO,122.935,133.375,55.788,43.1,223.725,µg-m3,3
